ZB_1	ZB_2	ZB_3	ZB_4	ZB_6	ZB_7	ZB_8	ZB_9	ZB_10	ZB_11	ZB_12	ZB_13	ZB_14	ZB_15	ZB_16	ZB_17	ZB_18	ZB_19	ZB_20	ZB_21	ZB_22	ZB_23	ZB_24	ZB_25	ZB_26	ZB_27	ZB_28	ZB_29	ZB_30	ZB_31	ZB_32	ZB_33	ZB_34	ZB_36	ZB_37	ZB_38	ZB_39	ZB_41	ZB_43	ZB_44	ZB_45	ZB_46	ZB_47	ZB_48	ZB_49	ZB_51	ZB_52	ZB_53	ZB_54	ZB_55	ZB_56	ZB_57	ZB_58	ZB_59	ZB_60	ZB_61	ZB_62
ZB_31	0.949298281163276	0.985468996481009	0.955781098587239	0.937631383331601	0.969692182110225	0.957667163976672	0.934604425075427	0.808695941229266	0.991458630527817	0.880028842806704	0.99397431220359	0.944727768653778	0.951756202818086	0.96779284018155	0.669537754809073	0.949833942067138	0.931043929338365	0.970605408785604	1	0.991458630527817	0.943545461991178	0.923151658012933	0.957910351151626	0.964954435826151	0.973541056602946	0.947688538097923	0.906641360067484	0.923144617189792	0.96946920313955	0	0.96869157003571	0.967180362896103	0.970381921392436	0.957667163976672	0.944964028776978	0.970870198230485	0.918614850048915	0.964767078010918	0.960877412885435	0.990794126691267	0.946798573659055	0.960018650789584	0.991252419737755	0.99397431220359	0.957667163976672	0.954044312519877	0.961648669769636	0.993634382309164	0.96406548619586	0.967196091950157	0.991458630527817	0.970188656178127	0.990646358133177	0.968874901275638	1	0.699152013966829	0.872566631826496
ZB_32	0.593925667194237	0.897123139268948	0.327033569918335	0.52884607826955	0.415005457782871	0.29613604030591	0.521245435942703	0.887513541708462	0.804373470288488	0.850579785740079	0.747089918213642	0.657847684396323	0.351037194559242	0.755735665850821	0.938342093648437	0.547923604702484	0.545965573967821	0.091128921592262	0.996216346346748	0.804373470288488	0.669024595754925	0.760028888978052	0.256148938731292	0.197172067576964	0.445674208440162	0.68047185036761	0.760879508887373	0.810367933234362	0.0713821796703675	0.96869157003571	0	0.139478731289112	0.398969367513681	0.29613604030591	0.431127873851462	0.0695859932056595	0.77407214219797	0.254271610249639	0.236695041146926	0.820615495726839	0.411511455282269	0.2535310900988	0.809677807647554	0.747089918213642	0.29613604030591	0.353242629316104	0.220931877667476	0.727464590940095	0.218215369098286	0.233571348271823	0.804373470288488	0.0478173496443117	0.823913654054488	0.0900262086144583	0.984997793203065	0.947598603699394	0.754315291096577
ZB_33	0.531200316293312	0.89215744004307	0.391152869161274	0.473779620952749	0.405530558188501	0.28855206977508	0.498136729560806	0.882084002792803	0.794930894958655	0.843367514321525	0.696455159534645	0.570678095846968	0.319712812402736	0.743945422579641	0.935365966503192	0.590377923932501	0.524050068558258	0.133691108894073	0.996033715521085	0.794930894958655	0.653048949754789	0.777607979427013	0.326898896840773	0.0635152300276757	0.418281372050872	0.624578345685036	0.749337550577488	0.801214700909343	0.115226211670856	0.967180362896103	0.139478731289112	0	0.350089015761929	0.28855206977508	0.473283855266598	0.1124276701385	0.763166970902698	0.130481157154663	0.329663108509777	0.811956896624242	0.383106067616107	0.318509139212777	0.800491264079679	0.696455159534645	0.28855206977508	0.347472437464774	0.210959326253644	0.744107315269418	0.0866820326892502	0.254969584455419	0.794930894958655	0.0916613816448007	0.815414251705544	0.133870240614947	0.984273661010961	0.945069273282468	0.742456488639518
ZB_34	0.582247636830435	0.907221199705114	0.641752833656882	0.691241541132468	0.235926948692363	0.555090013352364	0.672386244040036	0.892789111543352	0.746404589642097	0.849046384385077	0.624626155342533	0.469085972568254	0.530528885069924	0.736589139548812	0.920071362068876	0.581305219669019	0.707378596399157	0.340123226220567	1	0.746404589642097	0.687425950697497	0.688919634451443	0.585144445651645	0.404540525575064	0.291362077367981	0.619087328254759	0.690022313649816	0.81489196423712	0.360064010077559	0.970381921392436	0.398969367513681	0.350089015761929	0	0.555090013352364	0.576831476471465	0.331372641458117	0.707124243858545	0.412572708995196	0.579493242140611	0.767459520750654	0.541159658584667	0.572857305990739	0.77071056747955	0.624626155342533	0.555090013352364	0.610843808032905	0.481667357306199	0.646705745894861	0.356407899121205	0.270721097406043	0.746404589642097	0.353580922057058	0.771735003302836	0.393645762693425	1	0.932070800326643	0.784711268787305
ZB_36	0.780639230252336	0.860897870608979	0.151378826229979	0.321247796012478	0.605701397812803	0	0.614505384194196	0.847904516479045	0.955767714418838	0.797965549979656	0.959966912793315	0.838712031822108	0.420943602847235	0.881169008943238	0.91663095076631	0.731052044657315	0.386089787060898	0.33184857711893	0.99488403634884	0.955767714418838	0.782560686256616	0.800099281926266	0.0603995509249058	0.349783676167074	0.637385404451571	0.872162194473416	0.887018616535864	0.743594195035942	0.31935158512451	0.957667163976672	0.29613604030591	0.28855206977508	0.555090013352364	0	0.582158338442007	0.31188636278792	0.902021354261726	0.305010693042839	0.0758335422411632	0.954950720934477	0.489715276510312	0.0555475851326563	0.942512319766381	0.959966912793315	0	0.0788335819883358	0.0940524228230472	0.869892656177198	0.372117540679829	0.468945034142874	0.955767714418838	0.295786755098454	0.954781119182185	0.26475281015405	0.979715176997152	0.929146887291469	0.667804150278042
ZB_37	0.637613716449949	0.866025467353021	0.590778863653472	0.530659546355428	0.511873696376491	0.582158338442007	0.368298368298368	0.881530415997049	0.693419645061305	0.815511754236223	0.735832333772549	0.663775247405394	0.281278843921471	0.570616448018056	0.926752810370026	0.30936308187049	0.477630746079708	0.465902198849531	0.993348850331499	0.693419645061305	0.522436636513971	0.827772285863813	0.571690510388063	0.530660215704062	0.618316045792266	0.601405628567797	0.624687546953327	0.678684010036975	0.445257416522549	0.944964028776978	0.431127873851462	0.473283855266598	0.576831476471465	0.582158338442007	0	0.470713405756524	0.636480654198531	0.436360897077181	0.54352604733551	0.684666384539427	0.205258867962095	0.535023760766258	0.68021232222199	0.735832333772549	0.582158338442007	0.645336324624676	0.597276960206727	0.658915769749759	0.425670874527383	0.403955134780635	0.693419645061305	0.45832983121041	0.726815152096991	0.434458990498528	0.973628156298491	0.930869721324606	0.624933960091575
ZB_38	0.58390637249412	0.904281927800799	0.341236420651809	0.53294135214843	0.347408731727307	0.31188636278792	0.554560047784373	0.895341023630866	0.81798633665584	0.860977339754358	0.730581998730727	0.618945757270318	0.396195915929369	0.77273304214731	0.942632620300892	0.579381789674096	0.577560010452832	0.0659249400731814	0.996479635644156	0.81798633665584	0.692055847985963	0.77672751707918	0.307910553626759	0.168802030835853	0.378077482384598	0.666786127599209	0.77751894575727	0.823563668943891	0.0458879307126591	0.970870198230485	0.0695859932056595	0.1124276701385	0.331372641458117	0.31188636278792	0.470713405756524	0	0.789793556575951	0.22544451012319	0.25542240639116	0.833098144622391	0.452462015156606	0.271415238735207	0.822921566431478	0.730581998730727	0.31188636278792	0.36613282562437	0.240448725127861	0.74642923806324	0.189364243849629	0.165974622216259	0.81798633665584	0.022861835965207	0.836166797327062	0.0641057229252996	0.986041736663307	0.951245006906335	0.771411505581065
ZB_39	0.586784935095567	0.863017689906348	0.898375753674905	0.907759274645089	0.700229454260875	0.902021354261726	0.584238867571663	0.882726188899192	0.259261713831268	0.702074228234478	0.466294213849992	0.551309374628408	0.680394340284922	0.345157737170616	0.927823485415108	0.545391157633772	0.890385396068777	0.787882783275634	1	0.259261713831268	0.434167033314155	0.732745448989392	0.902495175388807	0.747104238433796	0.711221203322452	0.430639857689612	0.266207928197457	0.852359107328857	0.796155553411174	0.918614850048915	0.77407214219797	0.763166970902698	0.707124243858545	0.902021354261726	0.636480654198531	0.789793556575951	0	0.745752227174006	0.908346671788634	0.206009803225119	0.64831586377742	0.906639536349842	0.242673713453264	0.466294213849992	0.902021354261726	0.895063749517419	0.895920197551014	0.437804939389367	0.740689401091437	0.781198599631264	0.259261713831268	0.78487541356888	0.339949632182385	0.775395096889485	1	0.858816174777087	0.850115927567282
ZB_41	0.568156306850682	0.88422758941432	0.382896410473145	0.435085723058306	0.466542033665896	0.305010693042839	0.461233852141835	0.873413434837381	0.801753304628919	0.831850055764012	0.758742840234185	0.632333608099254	0.269690114643584	0.725117285037635	0.930613313827217	0.586297057852918	0.489052643936623	0.165706686958716	0.9957420677386	0.801753304628919	0.627537036786187	0.84290527337724	0.344061995058955	0.191958051922145	0.480032003397517	0.663637497473303	0.730905905566919	0.786597672811996	0.230728148678369	0.964767078010918	0.254271610249639	0.130481157154663	0.412572708995196	0.305010693042839	0.436360897077181	0.22544451012319	0.745752227174006	0	0.346308730105723	0.798129760824314	0.337744785951984	0.335118222250638	0.785821040416492	0.758742840234185	0.305010693042839	0.365706242063757	0.303374644648162	0.774059764973015	0.145904930991482	0.288521010782977	0.801753304628919	0.2078522710836	0.823348128965887	0.174007370997869	0.983117276007026	0.941030121597154	0.723518867200376
ZB_43	0.793514113419584	0.871446477813988	0.115251942842818	0.372719979944848	0.595529332409802	0.0758335422411632	0.639392193268882	0.859438455753322	0.958574767237437	0.813286537979444	0.962280225867826	0.848032061616988	0.458326397336577	0.888840514757667	0.922953121082978	0.690399566992401	0.432644773126097	0.275752979093495	0.995271997994485	0.958574767237437	0.796598160360245	0.813931358824444	0.070493858109802	0.387356444797628	0.626198083067093	0.879665344705818	0.894312482660008	0.763038355477563	0.261566556891032	0.960877412885435	0.236695041146926	0.329663108509777	0.579493242140611	0.0758335422411632	0.54352604733551	0.25542240639116	0.908346671788634	0.346308730105723	0	0.957859017862859	0.522658300787502	0.0214790674354475	0.946223616535416	0.962280225867826	0.0758335422411632	0.148688894459764	0.15673922392102	0.878149479929343	0.40839974631895	0.414095222898754	0.958574767237437	0.238001726864976	0.957710643656596	0.204421255853657	0.981253446979193	0.934519929806969	0.692995738280271
ZB_44	0.598883894526238	0.836742455560149	0.953274522238734	0.938272917109524	0.761985125401279	0.954950720934477	0.625310090512906	0.933949821208746	0.0830256788908032	0.863017689906348	0.380509637101803	0.561999745280339	0.723582765037931	0.265613193600315	0.991962547822001	0.603198693541373	0.933287835993351	0.831581009353681	1	0.0830256788908032	0.458012583495981	0.859344305234208	0.9551685775911	0.799203244510516	0.750763741777233	0.499114925272805	0.24981542385395	0.879739819969061	0.825071015502117	0.990794126691267	0.820615495726839	0.811956896624242	0.767459520750654	0.954950720934477	0.684666384539427	0.833098144622391	0.206009803225119	0.798129760824314	0.957859017862859	0	0.69517757672037	0.957074099677828	0.057469325800059	0.380509637101803	0.954950720934477	0.951751706747333	0.94522294617925	0.341793769507096	0.794109926546777	0.812047017673668	0.0830256788908032	0.82919318728844	0.182910821232259	0.821665908782679	1	0.991638883555307	0.897227976308202
ZB_45	0.669285533851952	0.893596938447906	0.569129739758844	0.473128911560804	0.530541778869174	0.489715276510312	0.265737776531723	0.885226235826362	0.70336458395536	0.845046629195843	0.743249296502613	0.648111915476423	0.168880286414886	0.584929330669739	0.929119495608383	0.426019773376951	0.354894263644422	0.447484903393017	0.99357055683205	0.70336458395536	0.437583947528108	0.845129427030897	0.492182994664548	0.442888221802482	0.655711953295072	0.6128632071589	0.636814243511708	0.677764217387451	0.442406359753571	0.946798573659055	0.411511455282269	0.383106067616107	0.541159658584667	0.489715276510312	0.205258867962095	0.452462015156606	0.64831586377742	0.337744785951984	0.522658300787502	0.69517757672037	0	0.513767331446385	0.676591508771451	0.743249296502613	0.489715276510312	0.556018434020807	0.511864536447907	0.684987161967559	0.324557323447466	0.383401718600232	0.70336458395536	0.439651417786709	0.735676798237757	0.414957438830784	0.974507223748713	0.933127166587629	0.625320690840805
ZB_46	0.790023439904662	0.86862465798346	0.0958312410973223	0.358950841847453	0.611064974814417	0.0555475851326563	0.632675510106478	0.856353053298218	0.95781652559934	0.80918807579189	0.961652593392423	0.845503414096061	0.448237181577471	0.886770057521489	0.921261900126047	0.684732684181518	0.42019101687794	0.29164147773422	0.995168215775289	0.95781652559934	0.792809596480015	0.810211757239783	0.0919729255452494	0.377162455041909	0.641733725471708	0.877631070106624	0.892343946330668	0.75783691831569	0.277933569185393	0.960018650789584	0.2535310900988	0.318509139212777	0.572857305990739	0.0555475851326563	0.535023760766258	0.271415238735207	0.906639536349842	0.335118222250638	0.0214790674354475	0.957074099677828	0.513767331446385	0	0.945221977295751	0.961652593392423	0.0555475851326563	0.130002152014183	0.139882035631959	0.875919145136275	0.398555903395453	0.429630865303369	0.95781652559934	0.254368739159338	0.956920136661736	0.221509545349385	0.980841949929803	0.93308260660156	0.686256827521187
ZB_47	0.60845995533564	0.843784117339916	0.940373311626234	0.921229665011941	0.757966255595912	0.942512319766381	0.620807728253947	0.93648713395902	0.131579969698147	0.868009785965428	0.403057613992923	0.57339287588622	0.706728658781632	0.297088233444437	0.992314110586952	0.612572250578438	0.91486817033123	0.82131192622534	1	0.131579969698147	0.475350583817403	0.863408016618267	0.942790328073561	0.786959978082487	0.754494634992806	0.513958949382501	0.282628927184622	0.883604682692194	0.814404995735157	0.991252419737755	0.809677807647554	0.800491264079679	0.77071056747955	0.942512319766381	0.68021232222199	0.822921566431478	0.242673713453264	0.785821040416492	0.946223616535416	0.057469325800059	0.676591508771451	0.945221977295751	0	0.403057613992923	0.942512319766381	0.938430036798303	0.933636800251614	0.367190375088464	0.781556103064772	0.800586880118385	0.131579969698147	0.818778510464343	0.22617613923313	0.810792267987778	1	0.992018662001166	0.900063769700282
ZB_48	0.410243535023851	0.887725163755459	0.958648679212093	0.947317869663353	0.61578922150588	0.959966912793315	0.695410168891069	0.952903434799419	0.324419071900678	0.90080975727375	0	0.292966798271825	0.763702286445175	0.493904164638495	0.994497857725398	0.641721289791599	0.943729161323416	0.728132993290815	1	0.324419071900678	0.593378808549341	0.718271696060912	0.96013904701921	0.675867830211136	0.597675326123314	0.269918333226159	0.486451405401059	0.909883349458734	0.717624365164451	0.99397431220359	0.747089918213642	0.696455159534645	0.624626155342533	0.959966912793315	0.735832333772549	0.730581998730727	0.466294213849992	0.758742840234185	0.962280225867826	0.380509637101803	0.743249296502613	0.961652593392423	0.403057613992923	0	0.959966912793315	0.957460467921927	0.882374169271879	0.466196612544752	0.667646042966681	0.696600635646661	0.324419071900678	0.72427849900285	0.391899569067051	0.766487357972997	1	0.99434808259587	0.920074800854867
ZB_49	0.780639230252336	0.860897870608979	0.151378826229979	0.321247796012478	0.605701397812803	0	0.614505384194196	0.847904516479045	0.955767714418838	0.797965549979656	0.959966912793315	0.838712031822108	0.420943602847235	0.881169008943238	0.91663095076631	0.731052044657315	0.386089787060898	0.33184857711893	0.99488403634884	0.955767714418838	0.782560686256616	0.800099281926266	0.0603995509249058	0.349783676167074	0.637385404451571	0.872162194473416	0.887018616535864	0.743594195035942	0.31935158512451	0.957667163976672	0.29613604030591	0.28855206977508	0.555090013352364	0	0.582158338442007	0.31188636278792	0.902021354261726	0.305010693042839	0.0758335422411632	0.954950720934477	0.489715276510312	0.0555475851326563	0.942512319766381	0.959966912793315	0	0.0788335819883358	0.0940524228230472	0.869892656177198	0.372117540679829	0.468945034142874	0.955767714418838	0.295786755098454	0.954781119182185	0.26475281015405	0.979715176997152	0.929146887291469	0.667804150278042
ZB_51	0.766661404478122	0.848993486224484	0.0831123536413209	0.400081378000814	0.629193801242665	0.0788335819883358	0.587130856330237	0.834888158592176	0.952687646458402	0.780675406669258	0.957460467921927	0.828613899780258	0.487246760357729	0.872730649125979	0.909496213058176	0.793137334489786	0.464923369049234	0.385741148021912	0.994446211291329	0.952687646458402	0.767120007428077	0.784724501137988	0.136632146641905	0.309074066095049	0.691825548766096	0.86401627770323	0.878995645778458	0.822427777024278	0.374867237703728	0.954044312519877	0.353242629316104	0.347472437464774	0.610843808032905	0.0788335819883358	0.645336324624676	0.36613282562437	0.895063749517419	0.365706242063757	0.148688894459764	0.951751706747333	0.556018434020807	0.130002152014183	0.938430036798303	0.957460467921927	0.0788335819883358	0	0.165471515425561	0.860832770262176	0.431037908369522	0.521640743709044	0.952687646458402	0.351302407677672	0.95155711040347	0.322714979776464	0.977979198322673	0.923083265604203	0.746637732266377
ZB_52	0.701751637651346	0.873980762898049	0.227156069472053	0.385086085293988	0.534008699333501	0.0940524228230472	0.628104266812875	0.862209465204634	0.94614944281721	0.816967379497791	0.882374169271879	0.761119288300672	0.447804965126806	0.876496614686269	0.924472011835192	0.736331294719591	0.443829529983633	0.26087698281713	0.995365205125307	0.94614944281721	0.784644743944475	0.706046859103219	0.146121573301549	0.272190932645638	0.565692705972269	0.793274601872426	0.881945418457079	0.767709782218705	0.246242540478174	0.961648669769636	0.220931877667476	0.210959326253644	0.481667357306199	0.0940524228230472	0.597276960206727	0.240448725127861	0.895920197551014	0.303374644648162	0.15673922392102	0.94522294617925	0.511864536447907	0.139882035631959	0.933636800251614	0.882374169271879	0.0940524228230472	0.165471515425561	0	0.866058856218845	0.294524797158393	0.399549596921883	0.94614944281721	0.222677710452118	0.945030900925108	0.264886569422264	0.981623013747106	0.935810794206261	0.699047974796153
ZB_53	0.576867542523483	0.75354364275818	0.865142607710382	0.894004067951987	0.638388602884416	0.869892656177198	0.686338889824325	0.950717316187727	0.282197750426948	0.786531893289024	0.466196612544752	0.597858810138485	0.697527363466228	0.468356838775656	0.994215814133217	0.534274259000747	0.899271785644816	0.744124283782307	1	0.282197750426948	0.577049335414597	0.708094385613577	0.87051049390698	0.727180740623932	0.645466246747912	0.602503689741629	0.460126551707482	0.831962683161791	0.734233775990109	0.993634382309164	0.727464590940095	0.744107315269418	0.646705745894861	0.869892656177198	0.658915769749759	0.74642923806324	0.437804939389367	0.774059764973015	0.878149479929343	0.341793769507096	0.684987161967559	0.875919145136275	0.367190375088464	0.466196612544752	0.869892656177198	0.860832770262176	0.866058856218845	0	0.747973085740889	0.731485130443079	0.282197750426948	0.740496511885569	0.353895530298569	0.729060463186783	1	0.994050059002546	0.852813429853
ZB_54	0.559462018657502	0.896381653711532	0.446018397883849	0.444220191826901	0.414198449369567	0.372117540679829	0.450505422643855	0.870892721453407	0.775468005249948	0.843651984181099	0.667646042966681	0.529931612516982	0.339035210773655	0.719643556149117	0.929231619424808	0.553349767090962	0.478878168965438	0.181995577438154	0.995657279697898	0.775468005249948	0.620120196182274	0.783784258531423	0.408386382507611	0.14575182137075	0.493171247035934	0.588947477491998	0.725547445255474	0.782348200511179	0.19396284948003	0.96406548619586	0.218215369098286	0.0866820326892502	0.356407899121205	0.372117540679829	0.425670874527383	0.189364243849629	0.740689401091437	0.145904930991482	0.40839974631895	0.794109926546777	0.324557323447466	0.398555903395453	0.781556103064772	0.667646042966681	0.372117540679829	0.431037908369522	0.294524797158393	0.747973085740889	0	0.228480546936138	0.775468005249948	0.170398019453974	0.797895415505768	0.212606878424121	0.982781090976076	0.939855856685625	0.718013309079187
ZB_55	0.648920534975286	0.918843957198188	0.474374127792445	0.583203550392862	0.288499268288761	0.468945034142874	0.539538459022292	0.912782329947827	0.795029175845427	0.88721609869552	0.696600635646661	0.570883851547917	0.413305539011316	0.74406813863151	0.935396942842249	0.526329729093447	0.564729404837839	0.146685519237355	0.996035616392285	0.795029175845427	0.653215228614189	0.766697739937439	0.465082882144528	0.306833389708369	0.370265055346806	0.624758269292212	0.749457682412094	0.801309970235593	0.187566114245416	0.967196091950157	0.233571348271823	0.254969584455419	0.270721097406043	0.468945034142874	0.403955134780635	0.165974622216259	0.781198599631264	0.288521010782977	0.414095222898754	0.812047017673668	0.383401718600232	0.429630865303369	0.800586880118385	0.696600635646661	0.468945034142874	0.521640743709044	0.399549596921883	0.731485130443079	0.228480546936138	0	0.795029175845427	0.188182902815201	0.815502715791952	0.228247743451567	0.984281197975348	0.945095599239914	0.742579918274001
ZB_56	0.612941207026414	0.846984796119213	0.954152851689839	0.939796577923583	0.740434525679179	0.955767714418838	0.637604565203294	0.937648718941951	0	0.870302011218685	0.324419071900678	0.522341853379444	0.730331927932492	0.311400671533746	0.992473760291622	0.567271081289773	0.935063995474935	0.816331835287824	1	0	0.483365496839502	0.865295371880095	0.955977759248773	0.781022487907192	0.728197123425131	0.52084539043577	0.297530010684432	0.885390910673864	0.809232406545164	0.991458630527817	0.804373470288488	0.794930894958655	0.746404589642097	0.955767714418838	0.693419645061305	0.81798633665584	0.259261713831268	0.801753304628919	0.958574767237437	0.0830256788908032	0.70336458395536	0.95781652559934	0.131579969698147	0.324419071900678	0.955767714418838	0.952687646458402	0.94614944281721	0.282197750426948	0.775468005249948	0.795029175845427	0	0.813727812459407	0.0998851423414554	0.805518990977192	1	0.992190684252572	0.901383409079558
ZB_57	0.574171143016512	0.902042438088834	0.32582350828666	0.522013707945871	0.369617012326248	0.295786755098454	0.544138210326041	0.892892346014839	0.813727812459407	0.857724664369274	0.72427849900285	0.610030334752012	0.382068875933157	0.767415738922467	0.941290411314786	0.569540699762365	0.567676296867956	0.0447095824262227	0.996397270636418	0.813727812459407	0.684850962383379	0.771503671498323	0.29171792501127	0.149354717932652	0.40028576298354	0.658990013218922	0.772313617018025	0.819435636074668	0.0235648300260558	0.970188656178127	0.0478173496443117	0.0916613816448007	0.353580922057058	0.295786755098454	0.45832983121041	0.022861835965207	0.78487541356888	0.2078522710836	0.238001726864976	0.82919318728844	0.439651417786709	0.254368739159338	0.818778510464343	0.72427849900285	0.295786755098454	0.351302407677672	0.222677710452118	0.740496511885569	0.170398019453974	0.188182902815201	0.813727812459407	0	0.832333636426154	0.0422088589701466	0.985715158970911	0.95010429958815	0.766063282724473
ZB_58	0.655103153921407	0.834492816790438	0.95309203899732	0.937954048415073	0.766361260028642	0.954781119182185	0.677079955904286	0.933144450707568	0.0998851423414554	0.861437413161551	0.391899569067051	0.570052805345194	0.759706615034773	0.386409142716323	0.991850137816041	0.610494270930408	0.932915228440192	0.834677556063694	1	0.0998851423414554	0.539642002842715	0.858071052573618	0.95500061530608	0.80289508787216	0.755346192440629	0.573039247208111	0.374049399786311	0.878523531221163	0.828287254771537	0.990646358133177	0.823913654054488	0.815414251705544	0.771735003302836	0.954781119182185	0.726815152096991	0.836166797327062	0.339949632182385	0.823348128965887	0.957710643656596	0.182910821232259	0.735676798237757	0.956920136661736	0.22617613923313	0.391899569067051	0.954781119182185	0.95155711040347	0.945030900925108	0.353895530298569	0.797895415505768	0.815502715791952	0.0998851423414554	0.832333636426154	0	0.824944754246145	1	0.991517169320134	0.896341015276392
ZB_59	0.616380001986659	0.897725550263664	0.296113251800972	0.500949349416429	0.409681852962615	0.26475281015405	0.524048855595178	0.888172223152957	0.805518990977192	0.85145473837047	0.766487357972997	0.652239193722158	0.354837294274386	0.757165992548804	0.9387031408308	0.550570806308786	0.548624241118796	0.085684403383909	0.996238502102131	0.805518990977192	0.670962672219164	0.813712530468469	0.260504670958683	0.191563576902799	0.440350603619906	0.701198872189069	0.762279715035621	0.811478352439988	0.0657736889962024	0.968874901275638	0.0900262086144583	0.133870240614947	0.393645762693425	0.26475281015405	0.434458990498528	0.0641057229252996	0.775395096889485	0.174007370997869	0.204421255853657	0.821665908782679	0.414957438830784	0.221509545349385	0.810792267987778	0.766487357972997	0.26475281015405	0.322714979776464	0.264886569422264	0.729060463186783	0.212606878424121	0.228247743451567	0.805518990977192	0.0422088589701466	0.824944754246145	0	0.985085640890633	0.947905447989214	0.755753935013442
ZB_60	1	1	0.978811422224489	0.970114538289998	0.993183693418612	0.979715176997152	0.9686640965471	1	1	1	1	1	0.976882794096735	0.979516740366393	1	1	0.966957997154446	0.98591485626674	1	1	0.984728779833041	1	0.979831706133017	0.983207053127512	1	0.985856052344602	1	0.920887816850747	0.985370415293961	1	0.984997793203065	0.984273661010961	1	0.979715176997152	0.973628156298491	0.986041736663307	1	0.983117276007026	0.981253446979193	1	0.974507223748713	0.980841949929803	1	1	0.979715176997152	0.977979198322673	0.981623013747106	1	0.982781090976076	0.984281197975348	1	0.985715158970911	1	0.985085640890633	0	1	0.938937157042069
ZB_61	0.959688873293565	0.987467622511185	0.925990150909823	0.955181331478177	0.955375295738762	0.929146887291469	0.941239512768629	0.866969947615109	0.992190684252572	0.794285440337504	0.99434808259587	0.956258838887479	0.939243517467792	0.970151124730134	0.795568172188797	0.913480068095991	0.938194023823945	0.950801824777648	1	0.992190684252572	0.933866684519426	0.866502815543042	0.929553913371811	0.941343705227417	0.927193667075482	0.891534678135766	0.92886733204582	0.930309263725351	0.948900140074654	0.699152013966829	0.947598603699394	0.945069273282468	0.932070800326643	0.929146887291469	0.930869721324606	0.951245006906335	0.858816174777087	0.941030121597154	0.934519929806969	0.991638883555307	0.933127166587629	0.93308260660156	0.992018662001166	0.99434808259587	0.929146887291469	0.923083265604203	0.935810794206261	0.994050059002546	0.939855856685625	0.945095599239914	0.992190684252572	0.95010429958815	0.991517169320134	0.947905447989214	1	0	0.913303591018796
ZB_62	0.855168253294795	0.764285003058278	0.755484465480591	0.510578606197696	0.808459032392325	0.667804150278042	0.766780276899329	0.876918625132102	0.901383409079558	0.711992989156737	0.920074800854867	0.885959287254073	0.621419429829171	0.826203979621263	0.918765174185534	0.617183524173028	0.458885285306516	0.769333639723194	0.984599555787823	0.901383409079558	0.785853073361944	0.777633027337636	0.669712497977237	0.803102232865623	0.788166324187115	0.83741231729551	0.856650801010608	0.228148680428534	0.760417563327047	0.872566631826496	0.754315291096577	0.742456488639518	0.784711268787305	0.667804150278042	0.624933960091575	0.771411505581065	0.850115927567282	0.723518867200376	0.692995738280271	0.897227976308202	0.625320690840805	0.686256827521187	0.900063769700282	0.920074800854867	0.667804150278042	0.746637732266377	0.699047974796153	0.852813429853	0.718013309079187	0.742579918274001	0.901383409079558	0.766063282724473	0.896341015276392	0.755753935013442	0.938937157042069	0.913303591018796	0
