ZB_1	ZB_2	ZB_3	ZB_4	ZB_5	ZB_6	ZB_7	ZB_8	ZB_9	ZB_10	ZB_11	ZB_12	ZB_13	ZB_14	ZB_15	ZB_16	ZB_17	ZB_18	ZB_19	ZB_21	ZB_22	ZB_23	ZB_24	ZB_25	ZB_26	ZB_27	ZB_28	ZB_29	ZB_30	ZB_31	ZB_32	ZB_33	ZB_34	ZB_35	ZB_36	ZB_37	ZB_38	ZB_39	ZB_40	ZB_41	ZB_42	ZB_43	ZB_44	ZB_45	ZB_46	ZB_47	ZB_48	ZB_49	ZB_50	ZB_51	ZB_52	ZB_53	ZB_54	ZB_55	ZB_56	ZB_57	ZB_58	ZB_59	ZB_60	ZB_61	ZB_62	ZB_63	ZB_64
ZB_11	0.188497587230883	0.900557393509519	0.257945898292502	0.900557393509519	0.900557393509519	0.757249397291756	0.257945898292502	0.900557393509519	0.0770696291337873	0.547867561995489	0	0.504834813204745	0.804369348192804	0.900557393509519	0.900557393509519	0.0770696291337873	0.900557393509519	0.900557393509519	0.804369348192804	0.547867561995489	0.746183414954447	0.0770696291337873	0.548775498688034	0.548684269945616	0.800762679404276	0.53540049277114	0.497941562344486	0.900557393509519	0.761643759851774	0.0770696291337873	0.774538987653219	0.521504199611502	0.757249397291756	0.188497587230883	0.257945898292502	0.900557393509519	0.841758394228101	0.188497587230883	0.0770696291337873	0.452056823632311	0	0.548775498688034	0.188497587230883	0.900557393509519	0.257945898292502	0.553278034264989	0.577057941574773	0.16833704528582	0.900557393509519	0.257945898292502	0.257945898292502	0.547867561995489	0.548354651162791	0.800762679404276	0.188497587230883	0.804369348192804	0.494286601021358	0.800762679404276	0.0770696291337873	0.900557393509519	0.823487764375732	0.0770696291337873	0.900557393509519
ZB_12	0.577057941574773	0.950759483181734	0.613253288837299	0.950759483181734	0.950759483181734	0.311132640876011	0.613253288837299	0.950759483181734	0.542997010511018	0.198451514989833	0.504834813204745	0	0.36632836481292	0.950759483181734	0.950759483181734	0.542997010511018	0.950759483181734	0.950759483181734	0.36632836481292	0.198451514989833	0.360891880416594	0.542997010511018	0.39497668026046	0.100807962236819	0.354645922988532	0.31165649009756	0.152655011530641	0.950759483181734	0.32360277647189	0.542997010511018	0.269704174448474	0.155785609031195	0.311132640876011	0.577057941574773	0.613253288837299	0.950759483181734	0.856638386568334	0.577057941574773	0.542997010511018	0.31773990041232	0.504834813204745	0.39497668026046	0.577057941574773	0.950759483181734	0.613253288837299	0.151473931127878	0.098241923002515	0.566550590056104	0.950759483181734	0.613253288837299	0.613253288837299	0.198451514989833	0.181007162412544	0.354645922988532	0.577057941574773	0.36632836481292	0.351463398147939	0.354645922988532	0.542997010511018	0.950759483181734	0.912597285875461	0.542997010511018	0.950759483181734
ZB_13	0.805231133504034	1	0.838198287492085	1	1	0.0752164576180771	0.838198287492085	1	0.837482370509665	0.427923239998899	0.804369348192804	0.36632836481292	0	1	1	0.837482370509665	1	1	0	0.427923239998899	0.330417595644859	0.837482370509665	0.459943378784377	0.348873353362607	0.0236329633988721	0.37448000924428	0.451264987059631	1	0.052832072658633	0.837482370509665	0.172730751734745	0.399745782297204	0.0752164576180771	0.805231133504034	0.838198287492085	1	0.837601900457063	0.805231133504034	0.837482370509665	0.449904593346423	0.804369348192804	0.459943378784377	0.805231133504034	1	0.838198287492085	0.417604140855153	0.369119792957242	0.84480008450853	1	0.838198287492085	0.838198287492085	0.427923239998899	0.282718951356434	0.0236329633988721	0.805231133504034	0	0.483017615663284	0.0236329633988721	0.837482370509665	1	0.959054288801652	0.837482370509665	1
ZB_14	1	0	1	0	0	0.945958235685054	1	0	0.892253403258201	1	0.900557393509519	0.950759483181734	1	0	0	0.892253403258201	0	0	1	1	0.92686736722522	0.892253403258201	1	1	1	1	0.950074000348997	0	0.947167927341367	0.892253403258201	1	1	0.945958235685054	1	1	0	1	1	0.892253403258201	0.945511102333324	0.900557393509519	1	1	0	1	1	1	0.903703519028683	0	1	1	1	0.955087209302326	1	1	1	0.943108590786906	1	0.892253403258201	0	0.436624854142357	0.892253403258201	0
ZB_15	1	0	1	0	0	0.945958235685054	1	0	0.892253403258201	1	0.900557393509519	0.950759483181734	1	0	0	0.892253403258201	0	0	1	1	0.92686736722522	0.892253403258201	1	1	1	1	0.950074000348997	0	0.947167927341367	0.892253403258201	1	1	0.945958235685054	1	1	0	1	1	0.892253403258201	0.945511102333324	0.900557393509519	1	1	0	1	1	1	0.903703519028683	0	1	1	1	0.955087209302326	1	1	1	0.943108590786906	1	0.892253403258201	0	0.436624854142357	0.892253403258201	0
ZB_16	0.257945898292502	0.892253403258201	0.202565413046459	0.892253403258201	0.892253403258201	0.790972895027375	0.202565413046459	0.892253403258201	0	0.586561019589088	0.0770696291337873	0.542997010511018	0.837482370509665	0.892253403258201	0.892253403258201	0	0.892253403258201	0.892253403258201	0.837482370509665	0.586561019589088	0.735345928097164	0	0.528880215045844	0.587307833738686	0.834486177139896	0.575160881143867	0.536635019938085	0.892253403258201	0.794756782168635	0	0.812701184959492	0.562453831632514	0.790972895027375	0.257945898292502	0.202565413046459	0.892253403258201	0.910981870317269	0.257945898292502	0	0.494286601021358	0.0770696291337873	0.528880215045844	0.257945898292502	0.892253403258201	0.202565413046459	0.591508464077955	0.613253288837299	0.106268932075142	0.892253403258201	0.202565413046459	0.202565413046459	0.586561019589088	0.583162790697674	0.834486177139896	0.257945898292502	0.837482370509665	0.47198880583275	0.834486177139896	0	0.892253403258201	0.900557393509519	0	0.892253403258201
ZB_17	1	0	1	0	0	0.945958235685054	1	0	0.892253403258201	1	0.900557393509519	0.950759483181734	1	0	0	0.892253403258201	0	0	1	1	0.92686736722522	0.892253403258201	1	1	1	1	0.950074000348997	0	0.947167927341367	0.892253403258201	1	1	0.945958235685054	1	1	0	1	1	0.892253403258201	0.945511102333324	0.900557393509519	1	1	0	1	1	1	0.903703519028683	0	1	1	1	0.955087209302326	1	1	1	0.943108590786906	1	0.892253403258201	0	0.436624854142357	0.892253403258201	0
ZB_18	1	0	1	0	0	0.945958235685054	1	0	0.892253403258201	1	0.900557393509519	0.950759483181734	1	0	0	0.892253403258201	0	0	1	1	0.92686736722522	0.892253403258201	1	1	1	1	0.950074000348997	0	0.947167927341367	0.892253403258201	1	1	0.945958235685054	1	1	0	1	1	0.892253403258201	0.945511102333324	0.900557393509519	1	1	0	1	1	1	0.903703519028683	0	1	1	1	0.955087209302326	1	1	1	0.943108590786906	1	0.892253403258201	0	0.436624854142357	0.892253403258201	0
ZB_19	0.805231133504034	1	0.838198287492085	1	1	0.0752164576180771	0.838198287492085	1	0.837482370509665	0.427923239998899	0.804369348192804	0.36632836481292	0	1	1	0.837482370509665	1	1	0	0.427923239998899	0.330417595644859	0.837482370509665	0.459943378784377	0.348873353362607	0.0236329633988721	0.37448000924428	0.451264987059631	1	0.052832072658633	0.837482370509665	0.172730751734745	0.399745782297204	0.0752164576180771	0.805231133504034	0.838198287492085	1	0.837601900457063	0.805231133504034	0.837482370509665	0.449904593346423	0.804369348192804	0.459943378784377	0.805231133504034	1	0.838198287492085	0.417604140855153	0.369119792957242	0.84480008450853	1	0.838198287492085	0.838198287492085	0.427923239998899	0.282718951356434	0.0236329633988721	0.805231133504034	0	0.483017615663284	0.0236329633988721	0.837482370509665	1	0.959054288801652	0.837482370509665	1
ZB_21	0.466116568256646	1	0.506843351201328	1	1	0.468552263244071	0.506843351201328	1	0.586561019589088	0	0.547867561995489	0.198451514989833	0.427923239998899	1	1	0.586561019589088	1	1	0.427923239998899	0	0.367248544228942	0.586561019589088	0.35932551162222	0.111225924048033	0.445945871534374	0.357365492071768	0.0499259996510027	1	0.451264987059631	0.586561019589088	0.374866423121847	0.057991619275666	0.468552263244071	0.466116568256646	0.506843351201328	1	0.91216168514014	0.466116568256646	0.586561019589088	0.353408067146392	0.547867561995489	0.35932551162222	0.466116568256646	1	0.506843351201328	0.055339761158323	0.107016824473769	0.53146468987714	1	0.506843351201328	0.506843351201328	0	0.23290956931173	0.445945871534374	0.466116568256646	0.427923239998899	0.387545758304918	0.445945871534374	0.586561019589088	1	0.961306542406401	0.586561019589088	1
ZB_22	0.81009377686148	0.92686736722522	0.802449879657393	0.92686736722522	0.92686736722522	0.29996990794567	0.802449879657393	0.92686736722522	0.735345928097164	0.367248544228942	0.746183414954447	0.360891880416594	0.330417595644859	0.92686736722522	0.92686736722522	0.735345928097164	0.92686736722522	0.92686736722522	0.330417595644859	0.367248544228942	0	0.735345928097164	0.547300237464722	0.368391512750873	0.352801980604303	0.585421671657425	0.31732254457794	0.92686736722522	0.277585522986226	0.735345928097164	0.246374503261155	0.330353478700993	0.29996990794567	0.81009377686148	0.802449879657393	0.92686736722522	0.93606649947684	0.81009377686148	0.735345928097164	0.517245719285838	0.746183414954447	0.547300237464722	0.81009377686148	0.92686736722522	0.802449879657393	0.408091270734819	0.438988386362424	0.750514313374837	0.92686736722522	0.802449879657393	0.802449879657393	0.367248544228942	0.385872093023256	0.352801980604303	0.81009377686148	0.330417595644859	0.499278902937849	0.352801980604303	0.735345928097164	0.92686736722522	0.930790112617254	0.735345928097164	0.92686736722522
