ZB_1	ZB_3	ZB_4	ZB_6	ZB_7	ZB_8	ZB_9	ZB_10	ZB_11	ZB_12	ZB_13	ZB_14	ZB_15	ZB_16	ZB_17	ZB_18	ZB_19	ZB_20	ZB_21	ZB_22	ZB_23	ZB_24	ZB_25	ZB_26	ZB_27	ZB_28	ZB_29	ZB_30	ZB_32	ZB_33	ZB_34	ZB_36	ZB_37	ZB_38	ZB_39	ZB_41	ZB_43	ZB_44	ZB_45	ZB_46	ZB_48	ZB_49	ZB_51	ZB_52	ZB_53	ZB_54	ZB_55	ZB_56	ZB_57	ZB_58	ZB_59	ZB_61	ZB_62	ZB_64
ZB_23	0.922227469214283	0.885333690340719	0.870154838442933	0.955086114665716	0.84635121196493	0.806875134520186	1	0.906251710435573	1	0.899833152581964	0.925799492275835	0.791074606193953	1	0.847574975527276	0.91581803169111	0.870418254088327	0.888887334909069	0.872639016384322	1	0.745892995892996	0	0.863022201277019	0.895403830141549	0.95197047788365	1	1	0.73080274868923	0.914185782793436	0.8996121511758	0.87113204180612	0.90102270757497	0.860285712610865	0.815912621264373	0.891455922469817	1	0.874050783417444	0.852313145208264	1	0.841546112115732	0.84635121196493	0.922905882882477	0.878526302217638	0.885333690340719	0.854961692701836	1	0.875352359435388	0.884676053612038	0.873803142571864	0.889035285792103	0.979735239516283	0.910857645672979	1	0.921157538551613	0.885768541549654
ZB_24	0.74832975617932	0.135584403962212	0.537508904087267	0.408750381411701	0.159176459401865	0.4679394709165	0.818407002339094	0.835694565364148	0.893694791349376	0.686888062237824	0.723649721354445	0.344369795228708	0.946109903207334	0.764854970430865	0.503089098213208	0.536135463175489	0.230696013735375	0.671141788171196	0.953186615701922	0.877246420956442	0.863022201277019	0	0.409875261295479	0.46508090482241	0.953186615701922	0.953186615701922	0.62640015172501	0.23030890932193	0.339253872405011	0.365289941205671	0.363299769103603	0.0726442901968242	0.482194094714999	0.20757904899831	0.953186615701922	0.345770770428866	0.124151933284486	0.953186615701922	0.489610734255479	0.159176459401865	0.743818351964021	0.187092047049874	0.135584403962212	0.107668816314203	0.953186615701922	0.336771731358645	0.266368823976792	0.802001033572483	0.189907304377785	0.799016086299347	0.267643991456378	0.953186615701922	0.717508810972629	0.897551135351353
ZB_25	0.577086242786751	0.328584705788296	0.199995432721128	0.341462837678005	0.389817618065611	0.471463070695768	0.895351260091148	0.565646070141985	0.894398803372935	0.455461204099107	0.49852473589773	0.440319875759651	0.70104305231247	0.76641223117282	0.679575438844419	0.251196967681873	0.183419346116371	0.673319669557374	0.709720882169914	0.878059363207143	0.895403830141549	0.409875261295479	0	0.378011289788832	0.709720882169914	0.709720882169914	0.628874337030926	0.183742800156579	0.266049711710839	0.0529335114004401	0.294247054927379	0.364327919727885	0.444116488447639	0.202296212297169	0.709720882169914	0.163743927757957	0.407893803132732	0.709720882169914	0.244377099656506	0.389817618065611	0.522150776899709	0.374600255836265	0.328584705788296	0.34492172836256	0.709720882169914	0.0839491451851619	0.211557016927559	0.575264164567498	0.224110684537228	0.800347113194298	0.151320315906778	0.709720882169914	0.420720602424083	0.89822960852711
ZB_26	0.538078231292517	0.497702574235279	0.462854796020809	0.124013347523391	0.551059072133492	0.732565115852419	0.847173521607278	0.53335132515932	0.896832100731054	0.414115472144056	0.385740660095561	0.659137755842648	0.691018917457173	0.831689293693074	0.522205506065201	0.461359050023831	0.280618820561165	0.789664855122238	0.688138275360808	0.892935405822422	0.95197047788365	0.46508090482241	0.378011289788832	0	0.688138275360808	0.688138275360808	0.78588161383408	0.240232445430313	0.388782224541913	0.370073724344022	0.169931928482888	0.480601514716799	0.708814502253581	0.2575018558241	0.688138275360808	0.349998594834612	0.522540862286466	0.688138275360808	0.449917662708872	0.551059072133492	0.412311315836283	0.540617369097992	0.497702574235279	0.509119724563824	0.688138275360808	0.340743238812542	0.211124014128804	0.558762790099045	0.279316328064159	0.834321372854914	0.278435886442858	0.688138275360808	0.477934618106906	0.900475403059115
ZB_27	0.463920460536027	0.949757155420531	0.637153174240694	0.7101296420875	0.948675412179062	0.972460040550513	0.903448917973478	0.33169911015891	0.972025794974427	0.529400331349555	0.492296324403127	0.935074159450891	0.02902702186575	0.914095691175252	0.920983560179801	0.637915441202652	0.762963688153546	0.927991111728352	0	1	1	0.953186615701922	0.709720882169914	0.688138275360808	0	0	0.933153455134817	0.763057580106996	0.721718998856117	0.725086375162883	0.72573441360189	0.952431864737133	0.973373785230901	0.768443248215904	0	0.731312917800618	0.95026512078824	0	0.661970800978619	0.948675412179062	0.469341961070814	0.94733368601344	0.949757155420531	0.950979675212925	0	0.734089565976853	0.753979774519766	0.389747713579299	0.763279311324137	0.907595758493832	0.753646009981104	0	0.498896181972286	0.971744729276473
ZB_28	0.463920460536027	0.949757155420531	0.637153174240694	0.7101296420875	0.948675412179062	0.972460040550513	0.903448917973478	0.33169911015891	0.972025794974427	0.529400331349555	0.492296324403127	0.935074159450891	0.02902702186575	0.914095691175252	0.920983560179801	0.637915441202652	0.762963688153546	0.927991111728352	0	1	1	0.953186615701922	0.709720882169914	0.688138275360808	0	0	0.933153455134817	0.763057580106996	0.721718998856117	0.725086375162883	0.72573441360189	0.952431864737133	0.973373785230901	0.768443248215904	0	0.731312917800618	0.95026512078824	0	0.661970800978619	0.948675412179062	0.469341961070814	0.94733368601344	0.949757155420531	0.950979675212925	0	0.734089565976853	0.753979774519766	0.389747713579299	0.763279311324137	0.907595758493832	0.753646009981104	0	0.498896181972286	0.971744729276473
ZB_29	0.786250673874914	0.592024501374437	0.690971047879163	0.737278877263751	0.580930892212481	0.600149237821128	0.745676223122468	0.873682781964491	0.957463543747503	0.874719572384464	0.894040045536731	0.629360620857506	0.919156107263887	0.559270392687605	0.771718416763301	0.691551699978344	0.696945963459719	0.500852436496547	0.933153455134817	0.728786116957859	0.73080274868923	0.62640015172501	0.628874337030926	0.78588161383408	0.933153455134817	0.933153455134817	0	0.697066005554831	0.678060078232981	0.648519321542696	0.714916985296004	0.618936520683975	0.61646870366899	0.703951652935845	0.933153455134817	0.65648003804793	0.597191756205773	0.933153455134817	0.710009281715021	0.580930892212481	0.890874356887681	0.566999047485829	0.592024501374437	0.604415532255415	0.933153455134817	0.660030019193456	0.727500960196348	0.756787112239852	0.697349491826863	0.462034273759345	0.685033189592519	0.933153455134817	0.75728213320593	0.89878886983342
ZB_30	0.558008835536004	0.257470128804966	0.346990512051	0.182591757227804	0.316287076633011	0.568577926072287	0.852755046880534	0.645455477473111	0.913802262941078	0.496509590471042	0.533305683449214	0.50319474995332	0.755974239006841	0.809332301899454	0.597079053814752	0.345615784666431	0.0458468250606843	0.733344828228978	0.763057580106996	0.900465077264339	0.914185782793436	0.23030890932193	0.183742800156579	0.240232445430313	0.763057580106996	0.763057580106996	0.697066005554831	0	0.1485497791116	0.18044075253098	0.136084030793893	0.245829519216318	0.546256081421142	0.0227298603236193	0.763057580106996	0.160921581754175	0.287768866785986	0.763057580106996	0.337709890290055	0.316287076633011	0.553493205584655	0.300384923667679	0.257470128804966	0.274347729063344	0.763057580106996	0.151922542683954	0.0815196353021008	0.611730385669283	0.0445443325636787	0.837031893675322	0.038203441012545	0.763057580106996	0.527159021007698	0.91692918522937
ZB_32	0.480896059897872	0.342705557439798	0.321964125140989	0.291312396820398	0.32899214530202	0.530922306005155	0.827065693910055	0.583599235951858	0.951604835348062	0.547087218541061	0.586543939075945	0.496367449919446	0.713399850036396	0.776067122395477	0.654928592130643	0.275597820576448	0.191020088441973	0.721814685184297	0.721718998856117	0.910981967991718	0.8996121511758	0.339253872405011	0.266049711710839	0.388782224541913	0.721718998856117	0.721718998856117	0.678060078232981	0.1485497791116	0	0.260676219717004	0.243694712433082	0.328600962243532	0.542613917233413	0.167903123704908	0.721718998856117	0.231943718210772	0.29801851888491	0.721718998856117	0.312272648975084	0.32899214530202	0.608191167211345	0.312007749225331	0.342705557439798	0.358225195263529	0.721718998856117	0.231051986697007	0.22669289868339	0.543990235946385	0.149346568027227	0.808599372779964	0.11472939580406	0.721718998856117	0.483491560337053	0.90243608759188
ZB_33	0.563282429420887	0.321525553459211	0.242342483603588	0.334473403247351	0.342089226254028	0.499440386268647	0.900552906950177	0.58863794883995	0.899988645518494	0.483062123667466	0.523942903591565	0.428203483910306	0.716867893311129	0.778776851997037	0.69466247282661	0.289730138872828	0.137778958802441	0.690612006553158	0.725086375162883	0.884514109294995	0.87113204180612	0.365289941205671	0.0529335114004401	0.370073724344022	0.725086375162883	0.725086375162883	0.648519321542696	0.18044075253098	0.260676219717004	0	0.288346790780224	0.318013444916998	0.473541354643713	0.15771089220736	0.725086375162883	0.114410110660942	0.361579328321845	0.725086375162883	0.237203410321373	0.342089226254028	0.546371416589437	0.366421443162262	0.321525553459211	0.297193336550978	0.725086375162883	0.0327491619206008	0.165701786433597	0.597010632233501	0.17952536444742	0.810915441554158	0.148655744839886	0.725086375162883	0.451383895019708	0.903616672704367
