ZB_1	ZB_3	ZB_4	ZB_5	ZB_6	ZB_7	ZB_8	ZB_9	ZB_10	ZB_11	ZB_12	ZB_13	ZB_14	ZB_15	ZB_17	ZB_18	ZB_19	ZB_20	ZB_21	ZB_22	ZB_23	ZB_24	ZB_25	ZB_26	ZB_27	ZB_28	ZB_29	ZB_30	ZB_32	ZB_33	ZB_34	ZB_36	ZB_37	ZB_38	ZB_39	ZB_41	ZB_43	ZB_44	ZB_45	ZB_46	ZB_47	ZB_48	ZB_49	ZB_50	ZB_51	ZB_52	ZB_53	ZB_54	ZB_55	ZB_56	ZB_57	ZB_59	ZB_62
ZB_36	0.697950085182645	0.0593780654037734	0.709223103199724	0.853945861435817	0.503590218402943	0.14801682196751	0.713515347865509	0.784980888361671	0.866683629444432	0.661321998154738	0.833756754044504	0.872699135376668	0.610887210504873	0.855153690752043	0.710714357298912	0.599956125231126	0.249239294461074	0.77404251483353	0.872699135376668	0.866683629444432	0.863536312112825	0.106962271489693	0.607745165873523	0.548109891063756	0.872699135376668	0.866683629444432	0.783822745933749	0.268260926175079	0.302460830693112	0.509806832703229	0.493434409193274	0	0.711314842014285	0.250259400167993	0.799748877137863	0.54919323622828	0.0631771961993666	0.866683629444432	0.661434941911948	0.106962271489693	0.866683629444432	0.809492370504566	0.237387256640974	0.878805852115461	0.131202981131835	0.0334662471177242	0.866683629444432	0.514446879311744	0.502054419284149	0.866683629444432	0.302460830693112	0.285300657147092	0.722373797284829
ZB_37	0.381258153757899	0.713118943613361	0.40636603612386	0.71113782051282	0.557805303196463	0.67533666433705	0.158580467786605	0.642627906722017	0.417834101887247	0.614988885976918	0.492488907272317	0.467648237179487	0.370802757393818	0.297129149917303	0.614498873873874	0.381702060032976	0.548291814066249	0.237202052213769	0.467648237179487	0.417834101887247	0.773190794878254	0.716044102767376	0.401495003540798	0.596477107028288	0.467648237179487	0.417834101887247	0.536731765556371	0.55973650834985	0.544146357295146	0.293913379737046	0.595567743517713	0.711314842014285	0	0.548905578338851	0.285288673231322	0.351361175560712	0.72617263335781	0.417834101887247	0.164057793629696	0.716044102767376	0.417834101887247	0.524627259473915	0.546202136043699	0.867291090090462	0.694115928512436	0.719139321217249	0.417834101887247	0.353035800334477	0.475208570037332	0.417834101887247	0.544146357295146	0.53252465463036	0.651383750783351
ZB_38	0.586664360887396	0.244399426849153	0.732215030386877	0.815292257522605	0.259339631285293	0.239486133414348	0.550956074904887	0.838791442264934	0.737388210879984	0.746079351746628	0.658747961855823	0.69517762735313	0.654696378279559	0.682938880379465	0.514990186575621	0.646079351746628	0.0493468165444208	0.607357082859825	0.69517762735313	0.737388210879984	0.897687632788181	0.27712435320612	0.447319531597411	0.303859303946106	0.69517762735313	0.737388210879984	0.79102228370967	0.024010339057429	0.0582102435754621	0.361134443401354	0.249183822075624	0.250259400167993	0.548905578338851	0	0.677597707396611	0.397835861455606	0.242924448688087	0.737388210879984	0.502426009190177	0.27712435320612	0.737388210879984	0.636049211917585	0.129502445773013	0.909135826868917	0.343407163076448	0.22429961954642	0.737388210879984	0.302752112258511	0.290681357774594	0.737388210879984	0.0582102435754621	0.0350412569790998	0.791852364247245
ZB_39	0.219998804614189	0.801053996724807	0.565103009189741	0.609182318345665	0.663402108029023	0.811181115503771	0.282025043462952	0.52034044354412	0.185453096504268	0.647911160569388	0.345177227198246	0.279751741333984	0.634069177431419	0.228468572054315	0.548259332290746	0.640408033532649	0.677159043119016	0.178891867064316	0.279751741333984	0.185453096504268	0.756502618406967	0.803168613976045	0.416656981681969	0.643762284876409	0.279751741333984	0.185453096504268	0.581505467111598	0.68533869575491	0.674196238210079	0.495351894818252	0.667582757827566	0.799748877137863	0.285288673231322	0.677597707396611	0	0.464594000262571	0.810476335062637	0.185453096504268	0.352051557038449	0.803168613976045	0.185453096504268	0.380254428003405	0.629634464751958	0.818463059754203	0.787271423870634	0.805404156050784	0.185453096504268	0.537607358485218	0.545476076038423	0.185453096504268	0.674196238210079	0.665890075679218	0.580576081640207
ZB_41	0.433745865784701	0.55201049641952	0.638290796597061	0.778859793735383	0.449668584948947	0.568808908291672	0.354570765661253	0.732284692136012	0.56388670080084	0.771410945499411	0.605793312936744	0.592454855653107	0.516952822892498	0.473463962189838	0.5622720232639	0.565312810474962	0.39701654998392	0.420201497104656	0.592454855653107	0.56388670080084	0.830092227911251	0.608064337662076	0.293338493329731	0.50370750438611	0.592454855653107	0.56388670080084	0.652955559931732	0.412294026590281	0.446493931108314	0.0574477958236659	0.481721897720006	0.54919323622828	0.351361175560712	0.397835861455606	0.464594000262571	0	0.572394958405842	0.56388670080084	0.27860788863109	0.608064337662076	0.56388670080084	0.500693938580685	0.380020110335082	0.899137437112965	0.522335649955896	0.561411835107069	0.56388670080084	0.136370078516965	0.391288273655119	0.56388670080084	0.446493931108314	0.432877118434705	0.654334055402389
ZB_43	0.714130907073044	0.0558549881770418	0.72674904875779	0.862473895032353	0.454243401858523	0.0877439950994828	0.72825988552805	0.798565192964259	0.873825390925605	0.682718724725726	0.842281172957046	0.879226714237037	0.634340138298248	0.862608511965236	0.659437573911126	0.624067900434685	0.24425058711765	0.785671894017885	0.879226714237037	0.873825390925605	0.872157705296562	0.0437850752903262	0.627858732035838	0.498763074519335	0.879226714237037	0.873825390925605	0.79685236014089	0.218914109630658	0.253114014148691	0.53503565932021	0.444087592648853	0.0631771961993666	0.72617263335781	0.242924448688087	0.810476335062637	0.572394958405842	0	0.873825390925605	0.678859907657952	0.0437850752903262	0.873825390925605	0.819260988955924	0.229760078734799	0.886462558574577	0.128644897606391	0.0307396911830984	0.873825390925605	0.538407380080918	0.526626448504839	0.873825390925605	0.253114014148691	0.27712435320612	0.739913442363851
ZB_44	0.364652441575518	0.867552507501072	0.710469097243078	0.53252394923249	0.664814686351052	0.874294595637706	0.415175722365265	0.609209566274828	0	0.700369223883937	0.23044623982857	0.138476002139627	0.756383043240949	0.171731338631759	0.496471034058074	0.760603110908043	0.737030898250996	0.331168912882077	0.138476002139627	0	0.704831214379658	0.868960305335211	0.524839750753194	0.644093560202763	0.138476002139627	0	0.662167276397124	0.743693608977234	0.734617554686759	0.588940448569219	0.669208028629221	0.866683629444432	0.417834101887247	0.737388210879984	0.185453096504268	0.56388670080084	0.873825390925605	0	0.472215602160788	0.868960305335211	0	0.278441487917459	0.698319900102168	0.781032220688715	0.85837681568185	0.870448608378753	0	0.623359505654922	0.629768945172368	0	0.734617554686759	0.727851795717314	0.661369863013699
ZB_45	0.44190056033062	0.663550761675422	0.461818795678424	0.736011057511877	0.542206203999933	0.626273900299373	0.0975333651096282	0.676010883380998	0.472215602160788	0.647202703904652	0.544246269936546	0.51348778456159	0.368792969907917	0.362785986653956	0.645919224810273	0.435503345346927	0.501749004279742	0.317966671334547	0.51348778456159	0.472215602160788	0.839049904856616	0.666981338729698	0.327476591391927	0.579707922226198	0.51348778456159	0.472215602160788	0.580006752462663	0.514372929415679	0.49717641067122	0.221160092807425	0.545300229854351	0.661434941911948	0.164057793629696	0.502426009190177	0.352051557038449	0.27860788863109	0.678859907657952	0.472215602160788	0	0.666981338729698	0.472215602160788	0.561519296450905	0.495072967904992	0.879041442730345	0.641264347796774	0.670611358442483	0.472215602160788	0.286374330338162	0.440529393738189	0.472215602160788	0.49717641067122	0.4843572386814	0.581675007944074
ZB_46	0.703108264602102	0.099640063467368	0.714837170991972	0.856673921575623	0.488443306376556	0.04797585532867	0.718208559775522	0.789341494437665	0.868960305335211	0.66819041715898	0.836469720271001	0.874776590880751	0.618399862311447	0.857526573273389	0.646888898125442	0.607679824938839	0.278450491635683	0.777744166397196	0.874776590880751	0.868960305335211	0.86630380743926	0	0.614146473253252	0.532962979037368	0.874776590880751	0.868960305335211	0.787996508611681	0.253114014148691	0.226666067496517	0.570705038576444	0.478287497166886	0.106962271489693	0.716044102767376	0.27712435320612	0.803168613976045	0.608064337662076	0.0437850752903262	0.868960305335211	0.666981338729698	0	0.868960305335211	0.854798460644204	0.266886886782082	0.881263679857439	0.172429972896717	0.0745247664734246	0.868960305335211	0.572607284598952	0.560826353022872	0.868960305335211	0.226666067496517	0.251526635609681	0.728004080552166
ZB_47	0.364652441575518	0.867552507501072	0.710469097243078	0.53252394923249	0.664814686351052	0.874294595637706	0.415175722365265	0.609209566274828	0	0.700369223883937	0.23044623982857	0.138476002139627	0.756383043240949	0.171731338631759	0.496471034058074	0.760603110908043	0.737030898250996	0.331168912882077	0.138476002139627	0	0.704831214379658	0.868960305335211	0.524839750753194	0.644093560202763	0.138476002139627	0	0.662167276397124	0.743693608977234	0.734617554686759	0.588940448569219	0.669208028629221	0.866683629444432	0.417834101887247	0.737388210879984	0.185453096504268	0.56388670080084	0.873825390925605	0	0.472215602160788	0.868960305335211	0	0.278441487917459	0.698319900102168	0.781032220688715	0.85837681568185	0.870448608378753	0	0.623359505654922	0.629768945172368	0	0.734617554686759	0.727851795717314	0.661369863013699
ZB_48	0.489751836029376	0.810678312171617	0.767702761312708	0.492492533260929	0.535470363059614	0.860263588096581	0.522856219477162	0.706734805621464	0.278441487917459	0.761245777570853	0.238668196907433	0.162462666304643	0.798215063125816	0.372342938119981	0.409056610473426	0.80111892266561	0.635554016277862	0.468377726877182	0.162462666304643	0.278441487917459	0.782910943444896	0.854798460644204	0.50176863935909	0.506753182399539	0.162462666304643	0.278441487917459	0.737602473517468	0.644787793739662	0.678987698257695	0.527600240853725	0.541559047767232	0.809492370504566	0.524627259473915	0.636049211917585	0.380254428003405	0.500693938580685	0.819260988955924	0.278441487917459	0.561519296450905	0.854798460644204	0.278441487917459	0	0.647488401552595	0.837737850225382	0.798189417379579	0.814636277205334	0.278441487917459	0.478018084412824	0.48690085609401	0.278441487917459	0.678987698257695	0.671090468896685	0.737121666575776
ZB_49	0.525173118401635	0.191466912855683	0.747849009430117	0.84387434158172	0.353431611256216	0.295665556818525	0.548457754708264	0.814808718356227	0.698319900102168	0.737456171497048	0.672358071274286	0.712271888178516	0.662575753458162	0.693643503546485	0.558870769734419	0.653096719841291	0.175739864685657	0.610500856048047	0.712271888178516	0.698319900102168	0.882466795322965	0.266886886782082	0.440708520325027	0.398842110958628	0.712271888178516	0.698319900102168	0.812539065684703	0.150403387198665	0.184603291716698	0.339647253852216	0.343072586952351	0.237387256640974	0.546202136043699	0.129502445773013	0.629634464751958	0.380020110335082	0.229760078734799	0.698319900102168	0.495072967904992	0.266886886782082	0.698319900102168	0.647488401552595	0	0.920542807687186	0.338842326236382	0.209146321798304	0.698319900102168	0.35194880744619	0.373624081873487	0.698319900102168	0.184603291716698	0.164543702752112	0.760886593256896
ZB_50	0.855920801847658	0.908773583703836	0.784870095085041	0.700596430734821	0.921691812708704	0.886960156374857	0.866719905414795	0.663286694964104	0.781032220688715	0.642155241190092	0.827746129615977	0.808855901951452	0.829618826648989	0.815647907730709	0.884323185770609	0.833469398333528	0.909012196027014	0.848822436063337	0.808855901951452	0.781032220688715	0.510363483959461	0.881263679857439	0.89053289720263	0.906639288158795	0.808855901951452	0.781032220688715	0.7313417234603	0.911317506473967	0.908177174613161	0.90469374587471	0.922684009770537	0.878805852115461	0.867291090090462	0.909135826868917	0.818463059754203	0.899137437112965	0.886462558574577	0.781032220688715	0.879041442730345	0.881263679857439	0.781032220688715	0.837737850225382	0.920542807687186	0	0.869700147375581	0.882861765417787	0.781032220688715	0.912372575091201	0.871899358451926	0.781032220688715	0.908177174613161	0.905836209280177	0.730394830696933
ZB_51	0.679129647910497	0.184499885783433	0.68852095796322	0.843916149128658	0.486131947285741	0.210474855399404	0.696447533274528	0.768825813399841	0.85837681568185	0.693164000190059	0.823893424048969	0.865146284556894	0.58318394532063	0.846524223407065	0.702773337259686	0.571474610751909	0.301704475175024	0.760580710043879	0.865146284556894	0.85837681568185	0.85328335789593	0.172429972896717	0.584472407638465	0.599245788907696	0.865146284556894	0.85837681568185	0.768431795140358	0.319396824019019	0.353596728537052	0.480602733876813	0.544570307037214	0.131202981131835	0.694115928512436	0.343407163076448	0.787271423870634	0.522335649955896	0.128644897606391	0.85837681568185	0.641264347796774	0.172429972896717	0.85837681568185	0.798189417379579	0.338842326236382	0.869700147375581	0	0.15938458878949	0.85837681568185	0.486844080372269	0.560809034658471	0.85837681568185	0.353596728537052	0.377607067594481	0.701514850923932
ZB_52	0.706480257146236	0.0259118182860491	0.718493437460179	0.85845250330348	0.478253740915952	0.117070527394598	0.721280184888082	0.792176771086793	0.870448608378753	0.672656279857829	0.83824549682658	0.876136392836036	0.623292617066851	0.859079583382771	0.684386963580606	0.612710028580271	0.268260926175079	0.780166832605096	0.876136392836036	0.870448608378753	0.868103239614253	0.0745247664734246	0.618336459644885	0.522773413576764	0.876136392836036	0.870448608378753	0.790714749482703	0.242924448688087	0.27712435320612	0.523092954752975	0.468097931706282	0.0334662471177242	0.719139321217249	0.22429961954642	0.805404156050784	0.561411835107069	0.0307396911830984	0.870448608378753	0.670611358442483	0.0745247664734246	0.870448608378753	0.814636277205334	0.209146321798304	0.882861765417787	0.15938458878949	0	0.870448608378753	0.527051731804931	0.514980977321014	0.870448608378753	0.27712435320612	0.25934087652552	0.731664904391251
ZB_53	0.364652441575518	0.867552507501072	0.710469097243078	0.53252394923249	0.664814686351052	0.874294595637706	0.415175722365265	0.609209566274828	0	0.700369223883937	0.23044623982857	0.138476002139627	0.756383043240949	0.171731338631759	0.496471034058074	0.760603110908043	0.737030898250996	0.331168912882077	0.138476002139627	0	0.704831214379658	0.868960305335211	0.524839750753194	0.644093560202763	0.138476002139627	0	0.662167276397124	0.743693608977234	0.734617554686759	0.588940448569219	0.669208028629221	0.866683629444432	0.417834101887247	0.737388210879984	0.185453096504268	0.56388670080084	0.873825390925605	0	0.472215602160788	0.868960305335211	0	0.278441487917459	0.698319900102168	0.781032220688715	0.85837681568185	0.870448608378753	0	0.623359505654922	0.629768945172368	0	0.734617554686759	0.727851795717314	0.661369863013699
ZB_54	0.506167506280489	0.51735057129315	0.615940077666601	0.735090280336744	0.372727568905975	0.53496906480718	0.355976643328893	0.768793049689617	0.623359505654922	0.740483636696719	0.576504212608024	0.562820658181921	0.504762039740355	0.545267723008022	0.539423042762574	0.549689822073761	0.301803428741063	0.496264230690572	0.562820658181921	0.623359505654922	0.853262564131636	0.572607284598952	0.286694389510471	0.486869318329817	0.562820658181921	0.623359505654922	0.700282037472718	0.31949327045026	0.353693174968293	0.08373253210125	0.439727642150324	0.514446879311744	0.353035800334477	0.302752112258511	0.537607358485218	0.136370078516965	0.538407380080918	0.623359505654922	0.286374330338162	0.572607284598952	0.623359505654922	0.478018084412824	0.35194880744619	0.912372575091201	0.486844080372269	0.527051731804931	0.623359505654922	0	0.379738982452745	0.623359505654922	0.353693174968293	0.337793369237611	0.701472547407806
ZB_55	0.495181832029724	0.535080784623746	0.690244855517362	0.739598353290285	0.477867902665122	0.5231881332311	0.447276917880347	0.772727589353506	0.629768945172368	0.74457452700179	0.545805833874773	0.570260311091607	0.614218471027431	0.553006081123441	0.564018907078626	0.602895633825678	0.289716250649383	0.446450588259879	0.570260311091607	0.629768945172368	0.879472294794573	0.560826353022872	0.426563173781802	0.303910498062992	0.570260311091607	0.629768945172368	0.705382455993703	0.307712338874181	0.341912243392214	0.417511483320187	0.366695478045193	0.502054419284149	0.475208570037332	0.290681357774594	0.545476076038423	0.391288273655119	0.526626448504839	0.629768945172368	0.440529393738189	0.560826353022872	0.629768945172368	0.48690085609401	0.373624081873487	0.871899358451926	0.560809034658471	0.514980977321014	0.629768945172368	0.379738982452745	0	0.629768945172368	0.341912243392214	0.325722614753693	0.706552706552707
ZB_56	0.364652441575518	0.867552507501072	0.710469097243078	0.53252394923249	0.664814686351052	0.874294595637706	0.415175722365265	0.609209566274828	0	0.700369223883937	0.23044623982857	0.138476002139627	0.756383043240949	0.171731338631759	0.496471034058074	0.760603110908043	0.737030898250996	0.331168912882077	0.138476002139627	0	0.704831214379658	0.868960305335211	0.524839750753194	0.644093560202763	0.138476002139627	0	0.662167276397124	0.743693608977234	0.734617554686759	0.588940448569219	0.669208028629221	0.866683629444432	0.417834101887247	0.737388210879984	0.185453096504268	0.56388670080084	0.873825390925605	0	0.472215602160788	0.868960305335211	0	0.278441487917459	0.698319900102168	0.781032220688715	0.85837681568185	0.870448608378753	0	0.623359505654922	0.629768945172368	0	0.734617554686759	0.727851795717314	0.661369863013699
ZB_57	0.58230350963915	0.296741557320525	0.72938979513374	0.813343519225872	0.269529196745897	0.187695042366323	0.546218487394958	0.837090629478173	0.734617554686759	0.743400390459214	0.655147620545545	0.691961633138104	0.6510532911917	0.679593762638745	0.472954957384023	0.642345351687912	0.0595363820050249	0.603214547851226	0.691961633138104	0.734617554686759	0.89660819764626	0.226666067496517	0.441488538374352	0.31404886940671	0.691961633138104	0.734617554686759	0.788817487779426	0.0341999045180331	0	0.410673726545433	0.259373387536228	0.302460830693112	0.544146357295146	0.0582102435754621	0.674196238210079	0.446493931108314	0.253114014148691	0.734617554686759	0.49717641067122	0.226666067496517	0.734617554686759	0.678987698257695	0.184603291716698	0.908177174613161	0.353596728537052	0.27712435320612	0.734617554686759	0.353693174968293	0.341912243392214	0.734617554686759	0	0.0248605681131633	0.789656325988506
ZB_59	0.571654599637477	0.279440683828252	0.722490757713853	0.80858482933773	0.293539535803326	0.212555610479486	0.534649612387224	0.832937357269404	0.727851795717314	0.736858544378335	0.646355825456482	0.68410838820674	0.642157113744124	0.671425206607339	0.497815525497186	0.633227170785159	0.0835467210624539	0.593098751651323	0.68410838820674	0.727851795717314	0.893972288502698	0.251526635609681	0.4272496390132	0.338059208464139	0.68410838820674	0.727851795717314	0.783433522104681	0.0582102435754621	0.0248605681131633	0.396175700380454	0.283383726593657	0.285300657147092	0.53252465463036	0.0350412569790998	0.665890075679218	0.432877118434705	0.27712435320612	0.727851795717314	0.4843572386814	0.251526635609681	0.727851795717314	0.671090468896685	0.164543702752112	0.905836209280177	0.377607067594481	0.25934087652552	0.727851795717314	0.337793369237611	0.325722614753693	0.727851795717314	0.0248605681131633	0	0.784293745967701
ZB_62	0.66264765610879	0.724526895361155	0.442216256428502	0.565008663008952	0.842443433172414	0.741053317433584	0.536464866530226	0.225508581194958	0.661369863013699	0.47394787944061	0.723254986163898	0.697659248852204	0.397204017972126	0.654127627247404	0.804968441495388	0.492486085343228	0.791569156173466	0.646925944472264	0.697659248852204	0.661369863013699	0.634102865092822	0.728004080552166	0.62338521505136	0.833582094098582	0.697659248852204	0.661369863013699	0.309260594408395	0.796850059555671	0.789656325988506	0.674191802010828	0.791752061388876	0.722373797284829	0.651383750783351	0.791852364247245	0.580576081640207	0.654334055402389	0.739913442363851	0.661369863013699	0.581675007944074	0.728004080552166	0.661369863013699	0.737121666575776	0.760886593256896	0.730394830696933	0.701514850923932	0.731664904391251	0.661369863013699	0.701472547407806	0.706552706552707	0.661369863013699	0.789656325988506	0.784293745967701	0
