ZB_1	ZB_2	ZB_3	ZB_4	ZB_6	ZB_7	ZB_8	ZB_10	ZB_11	ZB_12	ZB_13	ZB_15	ZB_17	ZB_19	ZB_20	ZB_21	ZB_22	ZB_24	ZB_25	ZB_26	ZB_27	ZB_28	ZB_30	ZB_32	ZB_33	ZB_34	ZB_35	ZB_36	ZB_37	ZB_38	ZB_39	ZB_41	ZB_42	ZB_43	ZB_44	ZB_47	ZB_48	ZB_49	ZB_50	ZB_51	ZB_52	ZB_53	ZB_54	ZB_55	ZB_56	ZB_57	ZB_59
ZB_48	0.536121707456303	0.711610878661088	0.875494182329625	0.798910434067475	0.435490149566021	0.875494182329625	0.817148921727606	0.598876204739765	0.598876204739765	0.153336726822382	0.312284676562299	0.761373982469656	0.696581132863171	0.42504429383851	0.726592507352001	0.624311260015743	0.912691892747914	0.878562342553563	0.206719197576623	0.435490149566021	0.254995501626335	0.624311260015743	0.435490149566021	0.42252514039441	0.249438777519594	0.435490149566021	0.889562922108931	0.764746196138601	0.761373982469656	0.444776044382732	0.652229352913152	0.341101937994164	0.598876204739765	1	0.598876204739765	0.598876204739765	0	0.875494182329625	0.598876204739765	0.733844776882752	0.875494182329625	0.490375550180206	0.257018243445319	0.425888982707481	0.497910422359426	0.457446208068633	0.435065952722999
ZB_49	0.903042225813251	0.835186311126553	0	0.789084822762867	0.895845117967994	0	0.842429592408372	0.906641320418817	0.906641320418817	0.882747208664839	0.861859221284199	0.760424229033174	0.79124074243394	0.893917805503587	0.459486758625043	0.917117599785695	0.651983508571203	0.126058997652343	0.904115143838675	0.895845117967994	0.897742015422516	0.917117599785695	0.895845117967994	0.884891506009518	0.885106731451657	0.895845117967994	0.462973359191589	0.387356445207685	0.760424229033174	0.889323005031654	0.927427677873338	0.766909412645477	0.906641320418817	1	0.906641320418817	0.906641320418817	0.875494182329625	0	0.906641320418817	0.44711352189074	0	0.866449654687019	0.902348031129955	0.894073654811502	0.899588564473667	0.923016839275832	0.883386053860062
ZB_50	0.458474853631041	0.894065159524613	0.906641320418817	0.857659548702216	0.773561666332135	0.906641320418817	0.805755395683453	0	0	0.552221841340863	0.699674493084491	0.915208871918077	0.937036508841985	0.769371585037975	0.927787329718291	0.144408439051296	0.906489895428261	0.911060433295325	0.639047115799475	0.773561666332135	0.613411214953271	0.144408439051296	0.773561666332135	0.749747922884569	0.56193261044791	0.773561666332135	0.898179025888548	0.843596976793698	0.915208871918077	0.759382240879521	0.276653000952066	0.49324848567345	0	1	0	0	0.598876204739765	0.906641320418817	0	0.926981804450948	0.906641320418817	0.212903157605421	0.546148875993563	0.769710409842911	0.436401483612141	0.756931454258768	0.746474988678423
ZB_51	0.904410068227513	0.667693188435837	0.44711352189074	0.841549833394706	0.811616152400416	0.44711352189074	0.892821264852257	0.926981804450948	0.926981804450948	0.728438189476499	0.750146215931688	0.483354271356784	0.676363615066094	0.808130242470047	0.211140931932389	0.933550964305657	0.774942912908699	0.487949285329825	0.777927119308189	0.811616152400416	0.763166717686331	0.933550964305657	0.811616152400416	0.791804468823102	0.73390293170279	0.811616152400416	0.6853507565337	0.590325127395392	0.483354271356784	0.799819674833005	0.940345510167357	0.578411488463894	0.926981804450948	1	0.926981804450948	0.926981804450948	0.733844776882752	0.44711352189074	0.926981804450948	0	0.44711352189074	0.874938910449907	0.749045178288738	0.808412125485975	0.790088972298254	0.835433631117084	0.789081573239537
ZB_52	0.903042225813251	0.835186311126553	0	0.789084822762867	0.895845117967994	0	0.842429592408372	0.906641320418817	0.906641320418817	0.882747208664839	0.861859221284199	0.760424229033174	0.79124074243394	0.893917805503587	0.459486758625043	0.917117599785695	0.651983508571203	0.126058997652343	0.904115143838675	0.895845117967994	0.897742015422516	0.917117599785695	0.895845117967994	0.884891506009518	0.885106731451657	0.895845117967994	0.462973359191589	0.387356445207685	0.760424229033174	0.889323005031654	0.927427677873338	0.766909412645477	0.906641320418817	1	0.906641320418817	0.906641320418817	0.875494182329625	0	0.906641320418817	0.44711352189074	0	0.866449654687019	0.902348031129955	0.894073654811502	0.899588564473667	0.923016839275832	0.883386053860062
ZB_53	0.311996799883632	0.743051025381472	0.866449654687019	0.829632096852441	0.712311978054729	0.866449654687019	0.841028970218291	0.212903157605421	0.212903157605421	0.536875637962558	0.618438938210156	0.856770104535353	0.847279663434113	0.7069885145767	0.876200572005862	0.305205106192378	0.866260219904144	0.872012141140761	0.541412358989524	0.712311978054729	0.508842159916926	0.305205106192378	0.712311978054729	0.719717252187541	0.546255797085522	0.712311978054729	0.855979962429555	0.814688509096637	0.856770104535353	0.694297135802948	0.395022506784536	0.480493988713503	0.212903157605421	1	0.212903157605421	0.212903157605421	0.490375550180206	0.866449654687019	0.212903157605421	0.874938910449907	0.866449654687019	0	0.531023359098576	0.707418988676818	0.427076756561739	0.691183431759494	0.677898579099518
ZB_54	0.572080006818763	0.760082838256213	0.902348031129955	0.670301216951005	0.501073542202678	0.902348031129955	0.793113327156581	0.546148875993563	0.546148875993563	0.177752647837599	0.338273078924335	0.730006826937143	0.689835685906523	0.491841260794687	0.741196267062249	0.578441086381728	0.834658589660648	0.90494714496611	0.32638129411871	0.501073542202678	0.293626264269379	0.578441086381728	0.501073542202678	0.448603156677691	0.194138382189159	0.501073542202678	0.897667619881786	0.839535092300955	0.730006826937143	0.46983108250038	0.613276685035812	0.324446934839064	0.546148875993563	1	0.546148875993563	0.546148875993563	0.257018243445319	0.902348031129955	0.546148875993563	0.749045178288738	0.902348031129955	0.531023359098576	0	0.492587815748533	0.440911555529819	0.482816345356785	0.460845530751616
ZB_55	0.574738880177162	0.774105450035414	0.894073654811502	0.812844795601214	0.0167235370326442	0.894073654811502	0.895023181440002	0.769710409842911	0.769710409842911	0.485706067382369	0.262747173208279	0.863002174323192	0.517800120431363	0.0348916421850385	0.804026364055314	0.73084167648669	0.894571615030357	0.878794626978309	0.389388658771722	0.0167235370326442	0.430989179424484	0.73084167648669	0.0167235370326442	0.111882561173658	0.47430556199914	0.0167235370326442	0.919630457845038	0.827099551835803	0.863002174323192	0.075652792730325	0.681633309517845	0.54555717418401	0.769710409842911	0.987105328783704	0.769710409842911	0.769710409842911	0.425888982707481	0.894073654811502	0.769710409842911	0.808412125485975	0.894073654811502	0.707418988676818	0.492587815748533	0	0.591394257683588	0.0851413243800522	0.123563795169364
ZB_56	0.454649149958157	0.711960821246939	0.899588564473667	0.837968257673007	0.598227590946968	0.899588564473667	0.881208731976823	0.436401483612141	0.436401483612141	0.44738430478807	0.590316262713939	0.764132635546495	0.750100231693473	0.590793076532319	0.791928555977875	0.34127620921959	0.899481515326089	0.902765856595652	0.453757436736335	0.598227590946968	0.484540172216648	0.34127620921959	0.598227590946968	0.555974563738539	0.352052589945719	0.598227590946968	0.893783017877759	0.856951782251053	0.764132635546495	0.573068856421741	0.403765051036	0.451481148514412	0.436401483612141	0.969188061827351	0.436401483612141	0.436401483612141	0.497910422359426	0.899588564473667	0.436401483612141	0.790088972298254	0.899588564473667	0.427076756561739	0.440911555529819	0.591394257683588	0	0.568720394618717	0.550167355041251
ZB_57	0.551140796745897	0.761570378785653	0.923016839275832	0.781147880817835	0.068417787347408	0.923016839275832	0.889197932887396	0.756931454258768	0.756931454258768	0.518089516295929	0.314441423523043	0.855400054191518	0.529785551530458	0.0865858924998023	0.830949482172504	0.715905863456962	0.888721308692515	0.907395050992173	0.39267012423412	0.068417787347408	0.435562565456518	0.715905863456962	0.068417787347408	0.163576811488422	0.463750632997133	0.068417787347408	0.915170686959105	0.885831082785307	0.855400054191518	0.0753648374523734	0.663966884412103	0.583311714493791	0.756931454258768	0.968206554562044	0.756931454258768	0.756931454258768	0.457446208068633	0.923016839275832	0.756931454258768	0.835433631117084	0.923016839275832	0.691183431759494	0.482816345356785	0.0851413243800522	0.568720394618717	0	0.102591509210214
ZB_59	0.636470867262234	0.751313473187441	0.883386053860062	0.771733171710018	0.10684025813672	0.883386053860062	0.884431384433087	0.746474988678423	0.746474988678423	0.498210787514692	0.352863894312355	0.849179568724527	0.460848893237704	0.125008363289114	0.784253303687259	0.703684534895995	0.883934256538424	0.866565425095425	0.367617866004963	0.10684025813672	0.412279613425624	0.703684534895995	0.10684025813672	0.0696911322972443	0.44096987548714	0.10684025813672	0.911521449706661	0.844593612014489	0.849179568724527	0.114853861854053	0.649511214320007	0.518431467489803	0.746474988678423	0.96683884543749	0.746474988678423	0.746474988678423	0.435065952722999	0.883386053860062	0.746474988678423	0.789081573239537	0.883386053860062	0.677898579099518	0.460845530751616	0.123563795169364	0.550167355041251	0.102591509210214	0
