ZB_1	ZB_2	ZB_3	ZB_4	ZB_5	ZB_6	ZB_7	ZB_8	ZB_9	ZB_10	ZB_11	ZB_12	ZB_13	ZB_14	ZB_15	ZB_16	ZB_17	ZB_18	ZB_19	ZB_20	ZB_21	ZB_22	ZB_23	ZB_24	ZB_25	ZB_26	ZB_27	ZB_29	ZB_30	ZB_31	ZB_32	ZB_33	ZB_34	ZB_35	ZB_36	ZB_37	ZB_38	ZB_39	ZB_40	ZB_41	ZB_43	ZB_44	ZB_45	ZB_46	ZB_47	ZB_48	ZB_49	ZB_50	ZB_51	ZB_52	ZB_53	ZB_54	ZB_55	ZB_57	ZB_59	ZB_60	ZB_61	ZB_62	ZB_64
ZB_21	0.827966101694915	0.843934611960832	0.865263096448429	0.882584659595972	0.843934611960832	0.900143225810661	0.902594616645215	0.879856962190921	0.850539792762979	0.843934611960832	0.845590295848513	0.923193952693688	0.866119310278461	0.885055758536629	0.880337054250098	0.873734728351251	0.905460588561148	0.885055758536629	0.905161622170992	0.886672151378034	0	0.870458316260386	0.843934611960832	0.865054347561302	0.936025874937801	0.887143162661042	0.901525750875724	0.865760366418165	0.9047884204403	0.843934611960832	0.910685321991377	0.897807687482936	0.897755136128278	0.843934611960832	0.893210883252175	0.881417213412122	0.901775026395936	0.843934611960832	0.336589802264859	0.92656298789822	0.852524103903363	0	0.883524288673741	0.85184593565001	0.573696486344143	0.892527348822176	0.861767113169505	0.843934611960832	0.893850145439634	0.866540746558478	0.709983189192474	0.923655207360137	0.906214341099708	0.898063312850744	0.892364554540403	0.709983189192474	0.843934611960832	0.865718304367201	0.87378100661038
ZB_22	0.267330187787625	0.691771890040483	0.321288648093871	0.100540137584683	0.691771890040483	0.563351483210555	0.511282683541246	0.0780589161835182	0.700342151891	0.691771890040483	0.693896020138557	0.474710153129699	0.620257361945852	0.120839858106165	0.12385428907168	0.539035209460415	0.560761512914164	0.120839858106165	0.573792791452864	0.480007589782512	0.870458316260386	0	0.691771890040483	0.320221998181315	0.525902360337506	0.601748024492868	0.64738813805616	0.0714847155331342	0.57211560895033	0.691771890040483	0.552261008827895	0.487004389678103	0.562567446634906	0.691771890040483	0.463667131972768	0.0942528583963951	0.558573303680027	0.691771890040483	0.86640666130954	0.45261536747266	0.337237820361474	0.870458316260386	0.10826650415886	0.334190106927281	0.884221639478255	0.68315232141857	0.303418868344956	0.691771890040483	0.466913930487087	0.327816058251478	0.795144822132155	0.429924320919091	0.529624791398791	0.541892724517493	0.516282292040315	0.795144822132155	0.691771890040483	0.0675394057448957	0.715095556067235
ZB_23	0.618257530550295	0	0.77015184178461	0.714741321649105	0	0.633785631090767	0.601178188588341	0.70949064361836	0.187602459016393	0	0.0116665052433237	0.531841594895001	0.509006447549144	0.719541193906094	0.71041120290504	0.206234265833168	0.417398931835758	0.719541193906094	0.652190079571652	0.293362207896857	0.843934611960832	0.691771890040483	0	0.76986603476996	0.613108696851045	0.586109246981954	0.391662511652106	0.683125777325516	0.650821400907725	0	0.634618890133069	0.581365685919837	0.625027559712711	0	0.562321123597258	0.712487970259061	0.639770090596628	0	0.838016043005334	0.553302239696917	0.774447846765262	0.843934611960832	0.716561598512832	0.773623660008539	0.860114883881693	0.332330075720174	0.765388249082146	0	0.564970700399963	0.771904939075435	0.890706336727373	0.619826741466881	0.616146417530709	0.626157765898986	0.605258160487836	0.890706336727373	0	0.683048985394856	0.206548477394181
ZB_24	0.5019471790614	0.76986603476996	0.0207887406538631	0.253052393479704	0.76986603476996	0.41707132702675	0.281063354284435	0.262666548056775	0.774677544707292	0.76986603476996	0.764684951004544	0.540417496145605	0.655113873961591	0.235689523762693	0.259483849286364	0.655827448404226	0.645157860437996	0.235689523762693	0.373020004461962	0.587648296303248	0.865054347561302	0.320221998181315	0.76986603476996	0	0.454039189587951	0.526903562773943	0.722817026025005	0.345970228917092	0.370552754127225	0.76986603476996	0.341345277466733	0.398885791975933	0.439341386100422	0.76986603476996	0.221847580070071	0.261003614191232	0.350631095535637	0.76986603476996	0.871051279010003	0.40149691842006	0.0250314398739514	0.865054347561302	0.246537014727215	0.029608892786416	0.870201241450204	0.734943297261673	0.0461955724967014	0.76986603476996	0.215793879639103	0.0111713824952353	0.836491321709564	0.409794461132579	0.446831620384613	0.326092821102063	0.28841812081953	0.836491321709564	0.76986603476996	0.346192622464714	0.728364833376484
ZB_25	0.65264297137815	0.613108696851045	0.45915971221222	0.472908509347598	0.613108696851045	0.143994798779331	0.205713944888465	0.485761457012077	0.594285970330337	0.613108696851045	0.608541747090939	0.173588898692991	0.279177309669929	0.460738019081233	0.483541747090939	0.512587547565213	0.335924143826173	0.460738019081233	0.101013856870182	0.452489935476755	0.936025874937801	0.525902360337506	0.613108696851045	0.454039189587951	0	0.236956910929152	0.36401864004853	0.543859951469696	0.0974762258798058	0.613108696851045	0.124851673499626	0.159832944922587	0.157311168142644	0.613108696851045	0.282551522825892	0.478481911432195	0.135491807342406	0.613108696851045	0.93505312610504	0.14198693860182	0.457936714508812	0.936025874937801	0.468341559587492	0.460880369847054	0.909474438868362	0.420535074174158	0.440467356677712	0.613108696851045	0.286055550170565	0.453006231649777	0.88596412617879	0.176311716479119	0.124339552779432	0.170648347834709	0.212901640313193	0.88596412617879	0.613108696851045	0.544015055423813	0.512394529311201
ZB_26	0.708496949875183	0.586109246981954	0.52268362638733	0.593648762015923	0.586109246981954	0.122138322666207	0.28082547602679	0.617005947837987	0.565972964801145	0.586109246981954	0.588121543920419	0.281233286352918	0.272600969081999	0.593122483353949	0.595593729152768	0.478573166864551	0.404297916401501	0.593122483353949	0.159657668377085	0.5276142934911	0.887143162661042	0.601748024492868	0.586109246981954	0.526903562773943	0.236956910929152	0	0.319636285868098	0.61048213265018	0.156350808646718	0.586109246981954	0.200694947785593	0.270820775889708	0.103022585439324	0.586109246981954	0.357036548077941	0.591458251378508	0.19413561884931	0.586109246981954	0.903791269975885	0.365453680877955	0.516580526015716	0.887143162661042	0.595426273670866	0.515153304452138	0.939394155482979	0.380096754448713	0.540957118930059	0.586109246981954	0.36014848417243	0.525594308519868	0.878006061902198	0.348881715025807	0.132080599191357	0.229292159341613	0.271776223080106	0.878006061902198	0.586109246981954	0.610421767864092	0.513822063441759
ZB_27	0.582988551419276	0.391662511652106	0.723107720822244	0.668775963484443	0.391662511652106	0.398007888838501	0.466827014826173	0.663830519875717	0.48241006688493	0.391662511652106	0.395999806286019	0.230429795841762	0.192892823711584	0.673326537282306	0.664695122925286	0.474691126918757	0.151181542352693	0.673326537282306	0.428261570114772	0.333273465979972	0.901525750875724	0.64738813805616	0.391662511652106	0.722817026025005	0.36401864004853	0.319636285868098	0	0.639500034350096	0.426011702746506	0.391662511652106	0.456387300112383	0.380373915377046	0.383611157507934	0.391662511652106	0.547622890078222	0.666649461614204	0.462739520586996	0.391662511652106	0.899201873271901	0.483224279548935	0.727490782093893	0.901525750875724	0.670498339913503	0.726647913370189	0.912282874570393	0.381769872518517	0.718277296825716	0.391662511652106	0.549938234590595	0.724893262163854	0.929560905540087	0.40820202246771	0.369012119388285	0.497896061079299	0.471881915451829	0.929560905540087	0.391662511652106	0.639430365340926	0.474828760714152
ZB_29	0.238486009415214	0.683125777325516	0.34699647689256	0.163397093760663	0.683125777325516	0.574400488575011	0.529794030179535	0.112979657495224	0.692176532736383	0.683125777325516	0.675991880818164	0.463408792461245	0.605551477689782	0.154140168099453	0.130169437615548	0.526104677144072	0.550555684392672	0.154140168099453	0.589936417044694	0.470728799584053	0.865760366418165	0.0714847155331342	0.683125777325516	0.345970228917092	0.543859951469696	0.61048213265018	0.639500034350096	0	0.588322761873062	0.683125777325516	0.569220202598891	0.50643533523043	0.569367715337684	0.683125777325516	0.483982032425856	0.138549275162588	0.575293404064814	0.683125777325516	0.86140456786397	0.473348880151542	0.362341535807728	0.865760366418165	0.154866373510343	0.359409261867766	0.879961865753328	0.675877326352623	0.329803558134942	0.683125777325516	0.487105850618547	0.35327664565313	0.787320763569188	0.451517311693371	0.552746885817865	0.559244642054254	0.534604266452852	0.787320763569188	0.683125777325516	0.0352584805220839	0.718300035575861
ZB_30	0.686502023561032	0.650821400907725	0.375954364046504	0.524287398549755	0.650821400907725	0.046518572899525	0.124474667380072	0.53588748938447	0.633833442729023	0.650821400907725	0.646699620174017	0.254144333873572	0.288832618372876	0.513303241741662	0.533884148408993	0.560098673875376	0.400655751983899	0.513303241741662	0.00391970947671104	0.50585915019769	0.9047884204403	0.57211560895033	0.650821400907725	0.370552754127225	0.0974762258798058	0.156350808646718	0.426011702746506	0.588322761873062	0	0.650821400907725	0.0443441391388745	0.173099328226866	0.0687886319731975	0.650821400907725	0.209250514365038	0.529317526433835	0.0383976599489353	0.650821400907725	0.918833582714029	0.225294985250737	0.360842567115342	0.9047884204403	0.520165617816047	0.363786222453583	0.918298528913125	0.477019128173382	0.392063905208101	0.650821400907725	0.204410525272056	0.369856349619494	0.897079912773787	0.256287028085571	0.0903338797933199	0.0735542004412384	0.115425414433387	0.897079912773787	0.650821400907725	0.588462746879112	0.559924470312291
ZB_31	0.618257530550295	0	0.77015184178461	0.714741321649105	0	0.633785631090767	0.601178188588341	0.70949064361836	0.187602459016393	0	0.0116665052433237	0.531841594895001	0.509006447549144	0.719541193906094	0.71041120290504	0.206234265833168	0.417398931835758	0.719541193906094	0.652190079571652	0.293362207896857	0.843934611960832	0.691771890040483	0	0.76986603476996	0.613108696851045	0.586109246981954	0.391662511652106	0.683125777325516	0.650821400907725	0	0.634618890133069	0.581365685919837	0.625027559712711	0	0.562321123597258	0.712487970259061	0.639770090596628	0	0.838016043005334	0.553302239696917	0.774447846765262	0.843934611960832	0.716561598512832	0.773623660008539	0.860114883881693	0.332330075720174	0.765388249082146	0	0.564970700399963	0.771904939075435	0.890706336727373	0.619826741466881	0.616146417530709	0.626157765898986	0.605258160487836	0.890706336727373	0	0.683048985394856	0.206548477394181
ZB_32	0.671955157417775	0.634618890133069	0.347116279220548	0.502213484023854	0.634618890133069	0.0908627120383994	0.083848727897711	0.514351839795839	0.616842660347387	0.634618890133069	0.63030585141012	0.282950457379283	0.333176757511751	0.490719642717638	0.512255540220307	0.539686466498268	0.372845108200307	0.490719642717638	0.0480900324731663	0.482930132027812	0.910685321991377	0.552261008827895	0.634618890133069	0.341345277466733	0.124851673499626	0.200694947785593	0.456387300112383	0.569220202598891	0.0443441391388745	0.634618890133069	0	0.134887007939107	0.113132771112072	0.634618890133069	0.172708794610874	0.507477018827635	0.0825679829453905	0.634618890133069	0.915067315955314	0.189494704560853	0.346895453173273	0.910685321991377	0.497900445300904	0.34994636812661	0.914507434702221	0.507860519723501	0.363970266441471	0.634618890133069	0.167645142362541	0.340736466400625	0.892304236868831	0.221918936179179	0.117644104296289	0.049138999685274	0.0924425297548989	0.892304236868831	0.634618890133069	0.569366683159293	0.539504179578657
ZB_33	0.624143602519683	0.581365685919837	0.397803574041744	0.429662587784238	0.581365685919837	0.219435561835354	0.129675572843817	0.443570072614301	0.635462457693954	0.581365685919837	0.576424034699715	0.241004914438892	0.327554744525547	0.416493553476125	0.441168243643918	0.472597145403891	0.281439158017223	0.416493553476125	0.169179618750155	0.407568744895181	0.897807687482936	0.487004389678103	0.581365685919837	0.398885791975933	0.159832944922587	0.270820775889708	0.380373915377046	0.50643533523043	0.173099328226866	0.581365685919837	0.134887007939107	0	0.233066389343828	0.581365685919837	0.205170402252642	0.435693267046832	0.203657569222379	0.581365685919837	0.916743983976908	0.221352820115948	0.3970749789385	0.897807687482936	0.424720936564117	0.400276326874474	0.938722759963229	0.516703104652388	0.384415728621594	0.581365685919837	0.209395557461348	0.391106074373556	0.876607901420585	0.100127177589891	0.147446659440023	0.174640794907862	0.138207245155855	0.876607901420585	0.581365685919837	0.50660316489451	0.551437433026478
ZB_34	0.663343911808919	0.625027559712711	0.444473364567066	0.546794120009639	0.625027559712711	0.0233565735427018	0.193263299353269	0.569791022313486	0.606784700183731	0.625027559712711	0.626679970067348	0.199047937197261	0.244070840608631	0.551878280318723	0.547070943618374	0.527603140136963	0.370955672983962	0.551878280318723	0.0724387099972732	0.479959394635049	0.897755136128278	0.562567446634906	0.625027559712711	0.439341386100422	0.157311168142644	0.103022585439324	0.383611157507934	0.569367715337684	0.0687886319731975	0.625027559712711	0.113132771112072	0.233066389343828	0	0.625027559712711	0.269393397806742	0.54442714658536	0.106916660469498	0.625027559712711	0.912837815266411	0.285515901434149	0.429361567635904	0.897755136128278	0.548715405535114	0.42767684552704	0.912263237013529	0.4383865040922	0.460582905728663	0.625027559712711	0.272929525792618	0.438375350140056	0.889477200601303	0.316658674953139	0.0972264200690662	0.142073200961801	0.184214046406585	0.889477200601303	0.625027559712711	0.569303484895692	0.558570400889412
ZB_35	0.618257530550295	0	0.77015184178461	0.714741321649105	0	0.633785631090767	0.601178188588341	0.70949064361836	0.187602459016393	0	0.0116665052433237	0.531841594895001	0.509006447549144	0.719541193906094	0.71041120290504	0.206234265833168	0.417398931835758	0.719541193906094	0.652190079571652	0.293362207896857	0.843934611960832	0.691771890040483	0	0.76986603476996	0.613108696851045	0.586109246981954	0.391662511652106	0.683125777325516	0.650821400907725	0	0.634618890133069	0.581365685919837	0.625027559712711	0	0.562321123597258	0.712487970259061	0.639770090596628	0	0.838016043005334	0.553302239696917	0.774447846765262	0.843934611960832	0.716561598512832	0.773623660008539	0.860114883881693	0.332330075720174	0.765388249082146	0	0.564970700399963	0.771904939075435	0.890706336727373	0.619826741466881	0.616146417530709	0.626157765898986	0.605258160487836	0.890706336727373	0	0.683048985394856	0.206548477394181
ZB_36	0.607045098299163	0.562321123597258	0.220615136576442	0.403716729963893	0.562321123597258	0.255586747973526	0.0973315789101353	0.418256895758436	0.619773952946211	0.562321123597258	0.557154666188363	0.365658295594895	0.489640871076017	0.389948608370831	0.415745802497056	0.448604471617628	0.463355218814899	0.389948608370831	0.205330804888327	0.38061779132971	0.893210883252175	0.463667131972768	0.562321123597258	0.221847580070071	0.282551522825892	0.357036548077941	0.547622890078222	0.483982032425856	0.209250514365038	0.562321123597258	0.172708794610874	0.205170402252642	0.269393397806742	0.562321123597258	0	0.410021757609314	0.176953860866942	0.562321123597258	0.898261730782728	0.200892208588305	0.221761908229316	0.893210883252175	0.398550272554998	0.225402689579317	0.897591066122856	0.553716868721621	0.240764425014727	0.562321123597258	0.00605370043096766	0.21298793910644	0.870994533303179	0.297024418449495	0.275337227460826	0.14585269187857	0.106525034748602	0.870994533303179	0.562321123597258	0.484157497017102	0.532132765756527
ZB_37	0.333950180758326	0.712487970259061	0.270199872941406	0.0276630642662189	0.712487970259061	0.533778287354039	0.462399937466468	0.0652841534628286	0.719958888857167	0.712487970259061	0.706015114728311	0.502385784858117	0.632482416546084	0.0329040299127545	0.0751540408559814	0.57001675614677	0.585609960690143	0.0329040299127545	0.531162464985994	0.484838862536089	0.881417213412122	0.0942528583963951	0.712487970259061	0.261003614191232	0.478481911432195	0.591458251378508	0.666649461614204	0.138549275162588	0.529317526433835	0.712487970259061	0.507477018827635	0.435693267046832	0.54442714658536	0.712487970259061	0.410021757609314	0	0.514420685427839	0.712487970259061	0.878031040894544	0.397864567580904	0.270946665446013	0.881417213412122	0.0190730571997225	0.267594111980793	0.894141605375748	0.70088132780758	0.233745056035814	0.712487970259061	0.413593309149536	0.260582514782779	0.813283562878105	0.372903904974263	0.482576669493612	0.496071672411783	0.467899619493737	0.813283562878105	0.712487970259061	0.128923078953098	0.695751922237368
ZB_38	0.676579985301716	0.639770090596628	0.349610559658024	0.509231356767148	0.639770090596628	0.084733893557423	0.0967647728986749	0.521198584086701	0.622244472899638	0.639770090596628	0.635517857773242	0.29154582186857	0.326098138370392	0.497899557446863	0.519131838472919	0.546176039229656	0.437482957784884	0.497899557446863	0.0344779504722243	0.490219864506211	0.901775026395936	0.558573303680027	0.639770090596628	0.350631095535637	0.135491807342406	0.19413561884931	0.462739520586996	0.575293404064814	0.0383976599489353	0.639770090596628	0.0825679829453905	0.203657569222379	0.106916660469498	0.639770090596628	0.176953860866942	0.514420685427839	0	0.639770090596628	0.916264710318645	0.255853226246251	0.333959133635643	0.901775026395936	0.504979123943761	0.337007904339203	0.915712722359684	0.513547011725044	0.366295358487296	0.639770090596628	0.171941039983825	0.343294790453176	0.893822548708123	0.286845269081084	0.128377457177561	0.036411949897465	0.0874291160811422	0.893822548708123	0.639770090596628	0.575437819519193	0.545996322219762
ZB_39	0.618257530550295	0	0.77015184178461	0.714741321649105	0	0.633785631090767	0.601178188588341	0.70949064361836	0.187602459016393	0	0.0116665052433237	0.531841594895001	0.509006447549144	0.719541193906094	0.71041120290504	0.206234265833168	0.417398931835758	0.719541193906094	0.652190079571652	0.293362207896857	0.843934611960832	0.691771890040483	0	0.76986603476996	0.613108696851045	0.586109246981954	0.391662511652106	0.683125777325516	0.650821400907725	0	0.634618890133069	0.581365685919837	0.625027559712711	0	0.562321123597258	0.712487970259061	0.639770090596628	0	0.838016043005334	0.553302239696917	0.774447846765262	0.843934611960832	0.716561598512832	0.773623660008539	0.860114883881693	0.332330075720174	0.765388249082146	0	0.564970700399963	0.771904939075435	0.890706336727373	0.619826741466881	0.616146417530709	0.626157765898986	0.605258160487836	0.890706336727373	0	0.683048985394856	0.206548477394181
ZB_40	0.820746386578055	0.838016043005334	0.871253614392437	0.879265765568362	0.838016043005334	0.914873625244283	0.907294039062139	0.876379790002692	0.845120305824151	0.838016043005334	0.83979896992856	0.921787550897912	0.902569228714352	0.881876983008906	0.876888015014747	0.869888475836431	0.903320733529182	0.881876983008906	0.919151731489056	0.883583350940207	0.336589802264859	0.86640666130954	0.838016043005334	0.871051279010003	0.93505312610504	0.903791269975885	0.899201873271901	0.86140456786397	0.918833582714029	0.838016043005334	0.915067315955314	0.916743983976908	0.912837815266411	0.838016043005334	0.898261730782728	0.878031040894544	0.916264710318645	0.838016043005334	0	0.925278293315149	0.874279051166287	0.336589802264859	0.880259040333797	0.873700923088838	0.519260139148142	0.889753381429862	0.867863852974988	0.838016043005334	0.898877623786934	0.872491814494453	0.680792723705916	0.922265799773468	0.91077339753235	0.913100531215134	0.90824242680002	0.680792723705916	0.838016043005334	0.861359731418178	0.869937615916372
ZB_41	0.598947804078254	0.553302239696917	0.400376343896569	0.391429617484599	0.553302239696917	0.271631218859225	0.27299958181105	0.406269400359752	0.531569857213352	0.553302239696917	0.548029321405263	0.290933453988584	0.393065945178508	0.377377787682463	0.40370656309196	0.437242323426879	0.391330342713444	0.377377787682463	0.221375275774026	0.367854698269687	0.92656298789822	0.45261536747266	0.553302239696917	0.40149691842006	0.14198693860182	0.365453680877955	0.483224279548935	0.473348880151542	0.225294985250737	0.553302239696917	0.189494704560853	0.221352820115948	0.285515901434149	0.553302239696917	0.200892208588305	0.397864567580904	0.255853226246251	0.553302239696917	0.925278293315149	0	0.399596082206689	0.92656298789822	0.386156699192945	0.402909742859933	0.895480810556979	0.427453009527452	0.377725800387541	0.553302239696917	0.205290662231353	0.393441467600244	0.886386509866579	0.2411309530186	0.256507936507937	0.228738334264665	0.27979138164698	0.886386509866579	0.553302239696917	0.473527960395409	0.437019468012289
ZB_43	0.514414158302777	0.774447846765262	0.0234991977411474	0.263155358751849	0.774447846765262	0.407178800723829	0.287995014407103	0.281123066026144	0.779071600711728	0.774447846765262	0.769369914882365	0.548166805151641	0.648543045536799	0.246141689031941	0.278020034788642	0.66267969172163	0.651369839932603	0.246141689031941	0.356922857638631	0.595857940544124	0.852524103903363	0.337237820361474	0.774447846765262	0.0250314398739514	0.457936714508812	0.516580526015716	0.727490782093893	0.362341535807728	0.360842567115342	0.774447846765262	0.346895453173273	0.3970749789385	0.429361567635904	0.774447846765262	0.221761908229316	0.270946665446013	0.333959133635643	0.774447846765262	0.874279051166287	0.399596082206689	0	0.852524103903363	0.256771016531833	0.00457745291246464	0.873450291270556	0.739563411377073	0.0485499111010461	0.774447846765262	0.215775697209629	0.0140166426551154	0.84058417935906	0.407775566458424	0.450822364343968	0.308790861101397	0.277810260378191	0.84058417935906	0.774447846765262	0.362558362524634	0.733485747464301
ZB_44	0.827966101694915	0.843934611960832	0.865263096448429	0.882584659595972	0.843934611960832	0.900143225810661	0.902594616645215	0.879856962190921	0.850539792762979	0.843934611960832	0.845590295848513	0.923193952693688	0.866119310278461	0.885055758536629	0.880337054250098	0.873734728351251	0.905460588561148	0.885055758536629	0.905161622170992	0.886672151378034	0	0.870458316260386	0.843934611960832	0.865054347561302	0.936025874937801	0.887143162661042	0.901525750875724	0.865760366418165	0.9047884204403	0.843934611960832	0.910685321991377	0.897807687482936	0.897755136128278	0.843934611960832	0.893210883252175	0.881417213412122	0.901775026395936	0.843934611960832	0.336589802264859	0.92656298789822	0.852524103903363	0	0.883524288673741	0.85184593565001	0.573696486344143	0.892527348822176	0.861767113169505	0.843934611960832	0.893850145439634	0.866540746558478	0.709983189192474	0.923655207360137	0.906214341099708	0.898063312850744	0.892364554540403	0.709983189192474	0.843934611960832	0.865718304367201	0.87378100661038
ZB_45	0.346653787058587	0.716561598512832	0.255822704393295	0.00859000706649638	0.716561598512832	0.538130108127316	0.451946889134444	0.0463427353674004	0.723824986860875	0.716561598512832	0.710180453952216	0.507929655548487	0.636333523293917	0.0140999009299799	0.0922242995344869	0.576108994765053	0.575059558038281	0.0140999009299799	0.522046429191146	0.492137948305505	0.883524288673741	0.10826650415886	0.716561598512832	0.246537014727215	0.468341559587492	0.595426273670866	0.670498339913503	0.154866373510343	0.520165617816047	0.716561598512832	0.497900445300904	0.424720936564117	0.548715405535114	0.716561598512832	0.398550272554998	0.0190730571997225	0.504979123943761	0.716561598512832	0.880259040333797	0.386156699192945	0.256771016531833	0.883524288673741	0	0.253353276311904	0.896046234290432	0.704418035455207	0.218846062300279	0.716561598512832	0.402191269029238	0.246205346234667	0.816753199176362	0.36071070365796	0.486377591476845	0.486273334332484	0.457553506495333	0.816753199176362	0.716561598512832	0.142334796335795	0.699687802304107
ZB_46	0.512181190673269	0.773623660008539	0.0280766506536121	0.259766976944561	0.773623660008539	0.405428587411197	0.291321077084128	0.277817308762809	0.778280918009072	0.773623660008539	0.768527172930538	0.546769288872393	0.647505422993492	0.242675069824628	0.282597487701107	0.661447094617725	0.65025016903313	0.242675069824628	0.359866512976872	0.59438117107657	0.85184593565001	0.334190106927281	0.773623660008539	0.029608892786416	0.460880369847054	0.515153304452138	0.726647913370189	0.359409261867766	0.363786222453583	0.773623660008539	0.34994636812661	0.400276326874474	0.42767684552704	0.773623660008539	0.225402689579317	0.267594111980793	0.337007904339203	0.773623660008539	0.873700923088838	0.402909742859933	0.00457745291246464	0.85184593565001	0.253353276311904	0	0.872868352138788	0.738730611805256	0.0531273640135107	0.773623660008539	0.21941647855963	0.0185940955675801	0.839851105334747	0.411145759056062	0.44920100193301	0.311954838387371	0.281136323055216	0.839851105334747	0.773623660008539	0.359627085662838	0.736933209950465
ZB_47	0.84553451346734	0.860114883881693	0.87040491063939	0.89519699118318	0.860114883881693	0.914312467170621	0.906682915910165	0.892730703453847	0.866131128174838	0.860114883881693	0.861623751414453	0.8904594081705	0.928543803598453	0.897430017921688	0.893164891109645	0.887189901644567	0.915823565241937	0.897430017921688	0.918618774943606	0.898890038902174	0.573696486344143	0.884221639478255	0.860114883881693	0.870201241450204	0.909474438868362	0.939394155482979	0.912282874570393	0.879961865753328	0.918298528913125	0.860114883881693	0.914507434702221	0.938722759963229	0.912263237013529	0.860114883881693	0.897591066122856	0.894141605375748	0.915712722359684	0.860114883881693	0.519260139148142	0.895480810556979	0.873450291270556	0.573696486344143	0.896046234290432	0.872868352138788	0	0.904174535614624	0.866992803715126	0.860114883881693	0.898211019130003	0.87165127302937	0.68201199200533	0.93215671248623	0.943657396665451	0.912527684801252	0.907637555475844	0.68201199200533	0.860114883881693	0.879923707261938	0.887231812331657
ZB_48	0.719800231381193	0.332330075720174	0.73523081173826	0.702835601383457	0.332330075720174	0.451503871011944	0.588722791112339	0.698289760303897	0.299847132090959	0.332330075720174	0.337551049314228	0.421929043989631	0.396260813323632	0.707015579997371	0.699084738411937	0.304775727038721	0.480331576885654	0.707015579997371	0.47906906125282	0.477233034803627	0.892527348822176	0.68315232141857	0.332330075720174	0.734943297261673	0.420535074174158	0.380096754448713	0.381769872518517	0.675877326352623	0.477019128173382	0.332330075720174	0.507860519723501	0.516703104652388	0.4383865040922	0.332330075720174	0.553716868721621	0.70088132780758	0.513547011725044	0.332330075720174	0.889753381429862	0.427453009527452	0.739563411377073	0.892527348822176	0.704418035455207	0.738730611805256	0.904174535614624	0	0.730450545558094	0.332330075720174	0.556078867207221	0.736996364301712	0.803204872738953	0.54887692422207	0.425084808360463	0.548703552217347	0.59244454260677	0.803204872738953	0.332330075720174	0.675813035007449	0.305554795382771
ZB_49	0.489636033079615	0.765388249082146	0.0446415481600938	0.225556180145141	0.765388249082146	0.438400138816589	0.306019510883791	0.24444073066853	0.770386785165302	0.765388249082146	0.760106355413642	0.532890410039595	0.649779281977177	0.207674349118569	0.241179360183933	0.649130779687232	0.639116208655127	0.207674349118569	0.38814419573139	0.579625045344559	0.861767113169505	0.303418868344956	0.765388249082146	0.0461955724967014	0.440467356677712	0.540957118930059	0.718277296825716	0.329803558134942	0.392063905208101	0.765388249082146	0.363970266441471	0.384415728621594	0.460582905728663	0.765388249082146	0.240764425014727	0.233745056035814	0.366295358487296	0.765388249082146	0.867863852974988	0.377725800387541	0.0485499111010461	0.861767113169505	0.218846062300279	0.0531273640135107	0.866992803715126	0.730450545558094	0	0.765388249082146	0.23471072458376	0.0350241900014661	0.832449623473765	0.385821557207872	0.452560024512049	0.342349003347155	0.313087531466303	0.832449623473765	0.765388249082146	0.330031448929673	0.723370836456501
ZB_50	0.618257530550295	0	0.77015184178461	0.714741321649105	0	0.633785631090767	0.601178188588341	0.70949064361836	0.187602459016393	0	0.0116665052433237	0.531841594895001	0.509006447549144	0.719541193906094	0.71041120290504	0.206234265833168	0.417398931835758	0.719541193906094	0.652190079571652	0.293362207896857	0.843934611960832	0.691771890040483	0	0.76986603476996	0.613108696851045	0.586109246981954	0.391662511652106	0.683125777325516	0.650821400907725	0	0.634618890133069	0.581365685919837	0.625027559712711	0	0.562321123597258	0.712487970259061	0.639770090596628	0	0.838016043005334	0.553302239696917	0.774447846765262	0.843934611960832	0.716561598512832	0.773623660008539	0.860114883881693	0.332330075720174	0.765388249082146	0	0.564970700399963	0.771904939075435	0.890706336727373	0.619826741466881	0.616146417530709	0.626157765898986	0.605258160487836	0.890706336727373	0	0.683048985394856	0.206548477394181
ZB_51	0.60942392955694	0.564970700399963	0.214561436145475	0.40732645025269	0.564970700399963	0.250746758880543	0.0918065606938461	0.421778594239296	0.621952203509184	0.564970700399963	0.559835519176511	0.368904966463185	0.492111003693513	0.393641676743249	0.419282702384274	0.45194245496543	0.466207915165004	0.393641676743249	0.200490815795345	0.384367345673271	0.893850145439634	0.466913930487087	0.564970700399963	0.215793879639103	0.286055550170565	0.36014848417243	0.549938234590595	0.487105850618547	0.204410525272056	0.564970700399963	0.167645142362541	0.209395557461348	0.272929525792618	0.564970700399963	0.00605370043096766	0.413593309149536	0.171941039983825	0.564970700399963	0.898877623786934	0.205290662231353	0.215775697209629	0.893850145439634	0.402191269029238	0.21941647855963	0.898211019130003	0.556078867207221	0.23471072458376	0.564970700399963	0	0.206934238675472	0.871775493752519	0.300761296075088	0.278876489514382	0.140650447119948	0.101056287483851	0.871775493752519	0.564970700399963	0.487280252999721	0.534813097822898
